Time,Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Propellant mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Reference length (m),Reference area (cm²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
2.7366,17.768,-1.2313,-17.753,12.91,18.27,-11.234,-9.93E-08,11.234,-3.1416,12.851,4.318,0.49934,-1.4067,9.7921,0.79302,0,-2.3534,-2.3534,1.0528,0.063151,0.082514,2.46E-04,0.38898,0.5478,-2.0843,0.03209,700425,9.4839,0.083042,0.38932,0.24969,0.2207,0.048485,0.12013,4.7877,-3.6766,-1.85E-05,0,0,0,0,-6.3028,0.0762,45.604,-0.90601,3.1416,2,14.885,0.32631,1.08E-06,-0.94526,5.92E-07
2.7376,17.766,-1.2491,-17.766,12.916,18.278,-11.247,-1.07E-07,11.247,-3.1416,12.855,4.2951,0.49934,-1.4067,9.7921,0.7938,0,-2.3546,-2.3546,1.0528,0.063146,0.082507,2.46E-04,0.38914,0.54779,-2.082,0.032108,700829,9.4834,0.082951,0.3893,0.24913,0.22068,0.048485,0.12013,4.7978,-3.6878,-5.85E-05,0,0,0,0,-6.3016,0.0762,45.604,-0.90836,3.1416,2,14.885,0.32519,1.08E-06,-0.94565,5.93E-07
2.7386,17.765,-1.2668,-17.779,12.922,18.285,-11.259,-1.15E-07,11.259,-3.1416,12.86,4.2722,0.49934,-1.4067,9.7921,0.79459,0,-2.3557,-2.3557,1.0528,0.063141,0.0825,2.46E-04,0.38931,0.54778,-2.0797,0.032127,701233,9.4829,0.082861,0.38927,0.24857,0.22065,0.048485,0.12013,4.808,-3.6994,-4.12E-04,0,0,0,0,-6.3004,0.0762,45.604,-0.91072,3.1416,2,14.885,0.32408,1.08E-06,-0.94603,5.94E-07
2.7396,17.764,-1.2846,-17.791,12.928,18.292,-11.272,-1.23E-07,11.272,-3.1416,12.864,4.2492,0.49934,-1.4067,9.7921,0.79537,0,-2.3569,-2.3569,1.0528,0.063136,0.082494,2.46E-04,0.38947,0.54777,-2.0775,0.032145,701638,9.4824,0.082769,0.38924,0.24801,0.22063,0.048485,0.12013,4.8183,-3.7103,-1.33E-04,0,0,0,0,-6.2993,0.0762,45.604,-0.91307,3.1416,2,14.885,0.32297,1.08E-06,-0.94641,5.95E-07
2.7406,17.763,-1.3024,-17.804,12.934,18.299,-11.285,-1.31E-07,11.285,-3.1416,12.868,4.2261,0.49934,-1.4067,9.7921,0.79616,0,-2.358,-2.358,1.0528,0.063131,0.082487,2.46E-04,0.38964,0.54776,-2.0752,0.032164,702043,9.4819,0.082677,0.38922,0.24745,0.2206,0.048485,0.12013,4.8285,-3.7216,-3.66E-04,0,0,0,0,-6.2981,0.0762,45.604,-0.91543,3.1416,2,14.885,0.32185,1.08E-06,-0.94679,5.96E-07
2.7416,17.761,-1.3202,-17.817,12.94,18.306,-11.298,-1.39E-07,11.298,-3.1416,12.872,4.203,0.49934,-1.4067,9.7921,0.79695,0,-2.3592,-2.3592,1.0528,0.063126,0.08248,2.46E-04,0.3898,0.54776,-2.0729,0.032182,702448,9.4813,0.082585,0.38919,0.24689,0.22057,0.048485,0.12013,4.8388,-3.7338,3.19E-04,0,0,0,0,-6.297,0.0762,45.604,-0.91779,3.1416,2,14.885,0.32073,1.09E-06,-0.94717,5.97E-07
2.7426,17.76,-1.3381,-17.83,12.946,18.313,-11.311,-1.47E-07,11.311,-3.1416,12.877,4.1798,0.49934,-1.4067,9.7921,0.79774,0,-2.3603,-2.3603,1.0528,0.063121,0.082473,2.46E-04,0.38997,0.54775,-2.0706,0.032201,702854,9.4808,0.082492,0.38917,0.24633,0.22055,0.048485,0.12013,4.8491,-3.7445,1.27E-04,0,0,0,0,-6.2959,0.0762,45.604,-0.92015,3.1416,2,14.885,0.31962,1.09E-06,-0.94755,5.98E-07
2.7436,17.759,-1.3559,-17.842,12.952,18.32,-11.324,-1.55E-07,11.324,-3.1416,12.881,4.1565,0.49934,-1.4067,9.7921,0.79854,0,-2.3615,-2.3615,1.0528,0.063116,0.082466,2.46E-04,0.39013,0.54774,-2.0683,0.03222,703260,9.4803,0.082398,0.38914,0.24576,0.22052,0.048485,0.12013,4.8595,-3.756,-4.47E-04,0,0,0,0,-6.2948,0.0762,45.604,-0.92251,3.1416,2,14.885,0.3185,1.09E-06,-0.94792,5.99E-07
2.7446,17.757,-1.3737,-17.855,12.958,18.327,-11.337,-1.63E-07,11.337,-3.1416,12.885,4.1332,0.49934,-1.4067,9.7921,0.79933,0,-2.3626,-2.3626,1.0528,0.063111,0.08246,2.46E-04,0.3903,0.54773,-2.0661,0.032238,703666,9.4798,0.082304,0.38911,0.2452,0.22049,0.048485,0.12014,4.8699,-3.7681,2.87E-04,0,0,0,0,-6.2938,0.0762,45.604,-0.92487,3.1416,2,14.885,0.31738,1.09E-06,-0.9483,6.00E-07
2.7456,17.756,-1.3916,-17.867,12.964,18.334,-11.35,-1.72E-07,11.35,-3.1416,12.889,4.1098,0.49934,-1.4067,9.7921,0.80013,0,-2.3638,-2.3638,1.0528,0.063106,0.082453,2.46E-04,0.39046,0.54772,-2.0638,0.032257,704073,9.4793,0.08221,0.38909,0.24464,0.22047,0.048485,0.12014,4.8803,-3.7792,-2.16E-04,0,0,0,0,-6.2927,0.0762,45.604,-0.92724,3.1416,2,14.885,0.31626,1.09E-06,-0.94867,6.01E-07
2.7466,17.754,-1.4095,-17.88,12.97,18.341,-11.363,-1.80E-07,11.363,-3.1416,12.893,4.0864,0.49934,-1.4067,9.7921,0.80092,0,-2.365,-2.365,1.0528,0.063101,0.082446,2.46E-04,0.39063,0.54771,-2.0615,0.032276,704480,9.4788,0.082115,0.38906,0.24407,0.22044,0.048485,0.12014,4.8907,-3.7901,7.29E-05,0,0,0,0,-6.2917,0.0762,45.604,-0.9296,3.1416,2,14.885,0.31513,1.09E-06,-0.94905,6.02E-07
2.7476,17.753,-1.4274,-17.892,12.976,18.348,-11.375,-1.88E-07,11.375,-3.1416,12.897,4.0629,0.49934,-1.4067,9.7921,0.80172,0,-2.3662,-2.3662,1.0528,0.063096,0.08244,2.46E-04,0.39079,0.5477,-2.0592,0.032294,704887,9.4782,0.082019,0.38904,0.2435,0.22042,0.048485,0.12014,4.9012,-3.802,-4.11E-04,0,0,0,0,-6.2907,0.0762,45.604,-0.93197,3.1416,2,14.885,0.31401,1.10E-06,-0.94942,6.03E-07
2.7486,17.752,-1.4453,-17.905,12.982,18.355,-11.388,-1.96E-07,11.388,-3.1416,12.901,4.0393,0.49934,-1.4067,9.7921,0.80252,0,-2.3673,-2.3673,1.0528,0.063091,0.082433,2.46E-04,0.39095,0.54769,-2.057,0.032313,705295,9.4777,0.081922,0.38901,0.24294,0.22039,0.048485,0.12014,4.9117,-3.8133,9.14E-05,0,0,0,0,-6.2898,0.0762,45.604,-0.93433,3.1416,2,14.885,0.31289,1.10E-06,-0.94979,6.04E-07
2.7496,17.75,-1.4632,-17.917,12.988,18.361,-11.401,-2.04E-07,11.401,-3.1416,12.905,4.0157,0.49934,-1.4067,9.7921,0.80333,0,-2.3685,-2.3685,1.0528,0.063086,0.082427,2.46E-04,0.39112,0.54769,-2.0547,0.032332,705703,9.4772,0.081826,0.38898,0.24237,0.22036,0.048485,0.12014,4.9222,-3.8242,-4.16E-05,0,0,0,0,-6.2888,0.0762,45.604,-0.9367,3.1416,2,14.885,0.31176,1.10E-06,-0.95016,6.05E-07
2.7506,17.749,-1.4811,-17.929,12.994,18.368,-11.414,-2.12E-07,11.414,-3.1416,12.909,3.992,0.49934,-1.4067,9.7921,0.80413,0,-2.3697,-2.3697,1.0528,0.063081,0.08242,2.46E-04,0.39128,0.54768,-2.0524,0.03235,706111,9.4767,0.081728,0.38896,0.2418,0.22034,0.048485,0.12014,4.9327,-3.8359,4.15E-04,0,0,0,0,-6.2879,0.0762,45.604,-0.93907,3.1416,2,14.885,0.31064,1.10E-06,-0.95053,6.06E-07
2.7516,17.747,-1.499,-17.941,13,18.375,-11.427,-2.20E-07,11.427,-3.1416,12.913,3.9682,0.49934,-1.4067,9.7921,0.80494,0,-2.3709,-2.3709,1.0528,0.063076,0.082413,2.46E-04,0.39145,0.54767,-2.0501,0.032369,706520,9.4762,0.08163,0.38893,0.24123,0.22031,0.048485,0.12014,4.9433,-3.8475,4.96E-04,0,0,0,0,-6.287,0.0762,45.604,-0.94144,3.1416,2,14.885,0.30951,1.10E-06,-0.9509,6.07E-07
2.7526,17.746,-1.517,-17.954,13.006,18.382,-11.44,-2.29E-07,11.44,-3.1416,12.917,3.9444,0.49934,-1.4067,9.7921,0.80574,0,-2.3721,-2.3721,1.0527,0.063071,0.082407,2.46E-04,0.39161,0.54766,-2.0479,0.032388,706929,9.4756,0.081532,0.38891,0.24066,0.22028,0.048485,0.12014,4.9539,-3.8587,-2.13E-04,0,0,0,0,-6.2861,0.0762,45.604,-0.94381,3.1416,2,14.885,0.30838,1.10E-06,-0.95126,6.08E-07
2.7536,17.744,-1.5349,-17.966,13.012,18.389,-11.453,-2.37E-07,11.453,-3.1416,12.921,3.9206,0.49934,-1.4067,9.7921,0.80655,0,-2.3734,-2.3734,1.0527,0.063066,0.0824,2.46E-04,0.39178,0.54765,-2.0456,0.032406,707338,9.4751,0.081432,0.38888,0.24009,0.22026,0.048485,0.12014,4.9646,-3.87,2.56E-04,0,0,0,0,-6.2853,0.0762,45.604,-0.94618,3.1416,2,14.885,0.30725,1.10E-06,-0.95163,6.09E-07
2.7546,17.743,-1.5529,-17.978,13.018,18.395,-11.466,-2.45E-07,11.466,-3.1416,12.925,3.8966,0.49934,-1.4067,9.7921,0.80736,0,-2.3746,-2.3746,1.0527,0.063061,0.082394,2.46E-04,0.39194,0.54764,-2.0433,0.032425,707748,9.4746,0.081333,0.38885,0.23952,0.22023,0.048485,0.12014,4.9753,-3.882,-2.82E-04,0,0,0,0,-6.2844,0.0762,45.604,-0.94856,3.1416,2,14.885,0.30612,1.11E-06,-0.95199,6.10E-07
2.7556,17.741,-1.5709,-17.99,13.024,18.402,-11.479,-2.53E-07,11.479,-3.1416,12.929,3.8726,0.49934,-1.4067,9.7921,0.80817,0,-2.3758,-2.3758,1.0527,0.063056,0.082388,2.46E-04,0.3921,0.54763,-2.0411,0.032444,708158,9.4741,0.081232,0.38883,0.23895,0.22021,0.048485,0.12014,4.986,-3.8935,-2.69E-04,0,0,0,0,-6.2836,0.0762,45.604,-0.95093,3.1416,2,14.885,0.30499,1.11E-06,-0.95235,6.11E-07
2.7566,17.739,-1.5889,-18.002,13.03,18.409,-11.492,-2.62E-07,11.492,-3.1416,12.933,3.8486,0.49934,-1.4067,9.7921,0.80899,0,-2.377,-2.377,1.0527,0.063051,0.082381,2.46E-04,0.39227,0.54763,-2.0388,0.032463,708568,9.4736,0.081131,0.3888,0.23837,0.22018,0.048485,0.12014,4.9967,-3.9043,-1.44E-05,0,0,0,0,-6.2828,0.0762,45.604,-0.95331,3.1416,2,14.885,0.30386,1.11E-06,-0.95272,6.12E-07
2.7576,17.738,-1.6069,-18.014,13.036,18.415,-11.505,-2.70E-07,11.505,-3.1416,12.937,3.8245,0.49934,-1.4067,9.7921,0.8098,0,-2.3783,-2.3783,1.0527,0.063046,0.082375,2.46E-04,0.39243,0.54762,-2.0366,0.032482,708978,9.4731,0.08103,0.38878,0.2378,0.22015,0.048485,0.12014,5.0075,-3.9163,4.78E-04,0,0,0,0,-6.2821,0.0762,45.604,-0.95569,3.1416,2,14.885,0.30273,1.11E-06,-0.95308,6.13E-07
2.7586,17.736,-1.6249,-18.026,13.042,18.422,-11.518,-2.78E-07,11.518,-3.1416,12.94,3.8003,0.49934,-1.4067,9.7921,0.81062,0,-2.3795,-2.3795,1.0527,0.063041,0.082368,2.46E-04,0.3926,0.54761,-2.0343,0.0325,709389,9.4725,0.080928,0.38875,0.23723,0.22013,0.048485,0.12014,5.0183,-3.927,2.23E-05,0,0,0,0,-6.2813,0.0762,45.604,-0.95807,3.1416,2,14.885,0.30159,1.11E-06,-0.95344,6.14E-07
2.7596,17.735,-1.643,-18.038,13.048,18.429,-11.53,-2.87E-07,11.53,-3.1416,12.944,3.7761,0.49934,-1.4067,9.7921,0.81144,0,-2.3807,-2.3807,1.0527,0.063036,0.082362,2.46E-04,0.39276,0.5476,-2.032,0.032519,709800,9.472,0.080825,0.38872,0.23665,0.2201,0.048485,0.12014,5.0291,-3.9388,-1.01E-04,0,0,0,0,-6.2806,0.0762,45.604,-0.96045,3.1416,2,14.885,0.30046,1.11E-06,-0.95379,6.15E-07
2.7606,17.733,-1.661,-18.049,13.054,18.435,-11.543,-2.95E-07,11.543,-3.1416,12.948,3.7518,0.49934,-1.4067,9.7921,0.81226,0,-2.382,-2.382,1.0527,0.063031,0.082356,2.46E-04,0.39292,0.54759,-2.0298,0.032538,710212,9.4715,0.080722,0.3887,0.23607,0.22007,0.048485,0.12014,5.04,-3.9503,-3.01E-04,0,0,0,0,-6.2799,0.0762,45.604,-0.96283,3.1416,2,14.885,0.29932,1.11E-06,-0.95415,6.16E-07
2.7616,17.731,-1.6791,-18.061,13.06,18.442,-11.556,-3.03E-07,11.556,-3.1416,12.952,3.7274,0.49934,-1.4067,9.7921,0.81308,0,-2.3832,-2.3832,1.0527,0.063026,0.082349,2.46E-04,0.39309,0.54758,-2.0275,0.032557,710624,9.471,0.080618,0.38867,0.2355,0.22005,0.048485,0.12014,5.0509,-3.9619,-3.48E-04,0,0,0,0,-6.2792,0.0762,45.604,-0.96521,3.1416,2,14.885,0.29819,1.12E-06,-0.95451,6.17E-07
2.7626,17.73,-1.6971,-18.073,13.066,18.448,-11.569,-3.12E-07,11.569,-3.1416,12.956,3.703,0.49934,-1.4067,9.7921,0.81391,0,-2.3845,-2.3845,1.0527,0.063021,0.082343,2.46E-04,0.39325,0.54758,-2.0253,0.032576,711036,9.4705,0.080514,0.38864,0.23492,0.22002,0.048485,0.12014,5.0618,-3.9732,3.12E-06,0,0,0,0,-6.2786,0.0762,45.604,-0.96759,3.1416,2,14.885,0.29705,1.12E-06,-0.95486,6.18E-07
2.7636,17.728,-1.7152,-18.084,13.072,18.455,-11.582,-3.20E-07,11.582,-3.1416,12.959,3.6785,0.49934,-1.4067,9.7921,0.81473,0,-2.3858,-2.3858,1.0527,0.063016,0.082337,2.46E-04,0.39341,0.54757,-2.023,0.032595,711448,9.47,0.080409,0.38862,0.23434,0.22,0.048485,0.12014,5.0727,-3.9842,2.22E-04,0,0,0,0,-6.2779,0.0762,45.604,-0.96998,3.1416,2,14.885,0.29591,1.12E-06,-0.95522,6.19E-07
2.7646,17.726,-1.7333,-18.096,13.078,18.461,-11.595,-3.29E-07,11.595,-3.1416,12.963,3.6539,0.49934,-1.4067,9.7921,0.81556,0,-2.387,-2.387,1.0527,0.063011,0.082331,2.46E-04,0.39358,0.54756,-2.0208,0.032614,711861,9.4694,0.080303,0.38859,0.23376,0.21997,0.048485,0.12014,5.0837,-3.9956,1.14E-04,0,0,0,0,-6.2773,0.0762,45.604,-0.97237,3.1416,2,14.885,0.29477,1.12E-06,-0.95557,6.20E-07
2.7656,17.724,-1.7514,-18.107,13.084,18.468,-11.608,-3.37E-07,11.608,-3.1416,12.967,3.6293,0.49934,-1.4067,9.7921,0.81639,0,-2.3883,-2.3883,1.0527,0.063006,0.082325,2.46E-04,0.39374,0.54755,-2.0185,0.032633,712274,9.4689,0.080197,0.38857,0.23318,0.21994,0.048485,0.12014,5.0947,-4.0076,1.22E-04,0,0,0,0,-6.2767,0.0762,45.604,-0.97475,3.1416,2,14.885,0.29363,1.12E-06,-0.95592,6.21E-07
2.7666,17.723,-1.7695,-18.119,13.09,18.474,-11.621,-3.45E-07,11.621,-3.1416,12.97,3.6047,0.49934,-1.4067,9.7921,0.81722,0,-2.3896,-2.3896,1.0527,0.063001,0.082318,2.46E-04,0.3939,0.54754,-2.0163,0.032651,712687,9.4684,0.08009,0.38854,0.2326,0.21992,0.048485,0.12014,5.1058,-4.0184,3.70E-04,0,0,0,0,-6.2762,0.0762,45.604,-0.97714,3.1416,2,14.885,0.29249,1.12E-06,-0.95627,6.22E-07
2.7676,17.721,-1.7876,-18.13,13.096,18.48,-11.634,-3.54E-07,11.634,-3.1416,12.974,3.5799,0.49934,-1.4067,9.7921,0.81805,0,-2.3909,-2.3909,1.0527,0.062996,0.082312,2.46E-04,0.39406,0.54753,-2.0141,0.03267,713101,9.4679,0.079983,0.38851,0.23202,0.21989,0.048485,0.12014,5.1168,-4.0297,2.52E-04,0,0,0,0,-6.2756,0.0762,45.604,-0.97953,3.1416,2,14.885,0.29134,1.12E-06,-0.95662,6.23E-07
2.7686,17.719,-1.8058,-18.142,13.102,18.487,-11.647,-3.62E-07,11.647,-3.1416,12.977,3.5551,0.49934,-1.4067,9.7921,0.81888,0,-2.3921,-2.3921,1.0527,0.062991,0.082306,2.46E-04,0.39423,0.54753,-2.0118,0.032689,713515,9.4674,0.079875,0.38849,0.23144,0.21986,0.048485,0.12014,5.1279,-4.041,-3.73E-04,0,0,0,0,-6.2751,0.0762,45.604,-0.98192,3.1416,2,14.885,0.2902,1.13E-06,-0.95697,6.24E-07
2.7696,17.717,-1.8239,-18.153,13.108,18.493,-11.66,-3.71E-07,11.66,-3.1416,12.981,3.5303,0.49934,-1.4067,9.7921,0.81972,0,-2.3934,-2.3934,1.0527,0.062986,0.0823,2.46E-04,0.39439,0.54752,-2.0096,0.032708,713929,9.4669,0.079766,0.38846,0.23086,0.21984,0.048485,0.12014,5.1391,-4.0526,-1.09E-04,0,0,0,0,-6.2746,0.0762,45.604,-0.98432,3.1416,2,14.885,0.28906,1.13E-06,-0.95731,6.24E-07
2.7706,17.715,-1.8421,-18.164,13.114,18.499,-11.673,-3.79E-07,11.673,-3.1416,12.984,3.5053,0.49934,-1.4067,9.7921,0.82056,0,-2.3947,-2.3947,1.0527,0.062981,0.082294,2.46E-04,0.39455,0.54751,-2.0073,0.032727,714343,9.4663,0.079657,0.38844,0.23027,0.21981,0.048485,0.12014,5.1502,-4.064,-4.80E-04,0,0,0,0,-6.2741,0.0762,45.604,-0.98671,3.1416,2,14.885,0.28791,1.13E-06,-0.95766,6.25E-07
2.7716,17.714,-1.8602,-18.175,13.12,18.506,-11.686,-3.88E-07,11.686,-3.1416,12.988,3.4804,0.49934,-1.4067,9.7921,0.8214,0,-2.396,-2.396,1.0527,0.062976,0.082288,2.46E-04,0.39471,0.5475,-2.0051,0.032746,714758,9.4658,0.079547,0.38841,0.22969,0.21979,0.048485,0.12014,5.1614,-4.075,-1.60E-04,0,0,0,0,-6.2737,0.0762,45.604,-0.98911,3.1416,2,14.885,0.28676,1.13E-06,-0.958,6.26E-07
2.7726,17.712,-1.8784,-18.187,13.126,18.512,-11.699,-3.97E-07,11.699,-3.1416,12.991,3.4553,0.49934,-1.4067,9.7921,0.82224,0,-2.3973,-2.3973,1.0526,0.062971,0.082282,2.46E-04,0.39488,0.54749,-2.0029,0.032765,715173,9.4653,0.079437,0.38838,0.2291,0.21976,0.048485,0.12014,5.1727,-4.0866,1.13E-04,0,0,0,0,-6.2733,0.0762,45.604,-0.9915,3.1416,2,14.885,0.28561,1.13E-06,-0.95834,6.27E-07
2.7736,17.71,-1.8966,-18.198,13.132,18.518,-11.712,-4.05E-07,11.712,-3.1416,12.995,3.4302,0.49934,-1.4067,9.7921,0.82308,0,-2.3987,-2.3987,1.0526,0.062966,0.082276,2.46E-04,0.39504,0.54749,-2.0006,0.032784,715588,9.4648,0.079326,0.38836,0.22852,0.21973,0.048485,0.12014,5.1839,-4.0979,2.10E-04,0,0,0,0,-6.2729,0.0762,45.604,-0.9939,3.1416,2,14.885,0.28446,1.13E-06,-0.95869,6.28E-07
2.7746,17.708,-1.9148,-18.209,13.138,18.524,-11.725,-4.14E-07,11.725,-3.1416,12.998,3.4051,0.49934,-1.4067,9.7921,0.82392,0,-2.4,-2.4,1.0526,0.062961,0.08227,2.46E-04,0.3952,0.54748,-1.9984,0.032803,716003,9.4643,0.079214,0.38833,0.22793,0.21971,0.048485,0.12014,5.1952,-4.1095,4.44E-04,0,0,0,0,-6.2725,0.0762,45.604,-0.9963,3.1416,2,14.885,0.28331,1.13E-06,-0.95903,6.29E-07
2.7756,17.706,-1.933,-18.22,13.144,18.53,-11.738,-4.22E-07,11.738,-3.1416,13.002,3.3798,0.49934,-1.4067,9.7921,0.82477,0,-2.4013,-2.4013,1.0526,0.062956,0.082264,2.46E-04,0.39536,0.54747,-1.9962,0.032822,716419,9.4637,0.079102,0.38831,0.22734,0.21968,0.048485,0.12014,5.2066,-4.1207,3.49E-04,0,0,0,0,-6.2721,0.0762,45.604,-0.9987,3.1416,2,14.885,0.28216,1.14E-06,-0.95937,6.30E-07
2.7766,17.704,-1.9513,-18.231,13.15,18.537,-11.751,-4.31E-07,11.751,-3.1416,13.005,3.3545,0.49934,-1.4067,9.7921,0.82562,0,-2.4026,-2.4026,1.0526,0.062951,0.082258,2.46E-04,0.39553,0.54746,-1.9939,0.032841,716835,9.4632,0.078989,0.38828,0.22676,0.21966,0.048485,0.12014,5.2179,-4.1319,4.64E-04,0,0,0,0,-6.2718,0.0762,45.604,-1.0011,3.1416,2,14.885,0.28101,1.14E-06,-0.9597,6.31E-07
2.7776,17.702,-1.9695,-18.241,13.157,18.543,-11.764,-4.40E-07,11.764,-3.1416,13.008,3.3292,0.49934,-1.4067,9.7921,0.82647,0,-2.404,-2.404,1.0526,0.062946,0.082252,2.46E-04,0.39569,0.54745,-1.9917,0.032861,717251,9.4627,0.078875,0.38825,0.22617,0.21963,0.048485,0.12014,5.2293,-4.1437,4.20E-04,0,0,0,0,-6.2715,0.0762,45.604,-1.0035,3.1416,2,14.885,0.27986,1.14E-06,-0.96004,6.31E-07
2.7786,17.7,-1.9877,-18.252,13.163,18.549,-11.777,-4.48E-07,11.777,-3.1416,13.012,3.3038,0.49934,-1.4067,9.7921,0.82732,0,-2.4053,-2.4053,1.0526,0.062941,0.082246,2.46E-04,0.39585,0.54745,-1.9895,0.03288,717668,9.4622,0.078761,0.38823,0.22558,0.2196,0.048485,0.12014,5.2407,-4.1555,-1.24E-04,0,0,0,0,-6.2712,0.0762,45.604,-1.0059,3.1416,2,14.885,0.2787,1.14E-06,-0.96038,6.32E-07
2.7796,17.698,-2.006,-18.263,13.169,18.555,-11.79,-4.57E-07,11.79,-3.1416,13.015,3.2783,0.49934,-1.4067,9.7921,0.82817,0,-2.4067,-2.4067,1.0526,0.062936,0.08224,2.46E-04,0.39601,0.54744,-1.9873,0.032899,718084,9.4617,0.078646,0.3882,0.22499,0.21958,0.048485,0.12014,5.2522,-4.1669,1.19E-04,0,0,0,0,-6.271,0.0762,45.604,-1.0083,3.1416,2,14.885,0.27755,1.14E-06,-0.96071,6.33E-07
2.7806,17.696,-2.0243,-18.274,13.175,18.561,-11.803,-4.66E-07,11.803,-3.1416,13.018,3.2527,0.49934,-1.4067,9.7921,0.82903,0,-2.408,-2.408,1.0526,0.062931,0.082235,2.46E-04,0.39617,0.54743,-1.985,0.032918,718501,9.4612,0.078531,0.38818,0.2244,0.21955,0.048485,0.12014,5.2637,-4.1778,3.60E-04,0,0,0,0,-6.2707,0.0762,45.604,-1.0107,3.1416,2,14.885,0.27639,1.14E-06,-0.96105,6.34E-07
2.7816,17.694,-2.0425,-18.284,13.181,18.567,-11.816,-4.74E-07,11.816,-3.1416,13.021,3.2271,0.49934,-1.4067,9.7921,0.82989,0,-2.4094,-2.4094,1.0526,0.062926,0.082229,2.46E-04,0.39633,0.54742,-1.9828,0.032937,718919,9.4606,0.078415,0.38815,0.22381,0.21952,0.048485,0.12014,5.2752,-4.189,4.20E-05,0,0,0,0,-6.2705,0.0762,45.604,-1.0131,3.1416,2,14.885,0.27523,1.14E-06,-0.96138,6.35E-07
2.7826,17.692,-2.0608,-18.295,13.187,18.573,-11.829,-4.83E-07,11.829,-3.1416,13.025,3.2015,0.49934,-1.4067,9.7921,0.83074,0,-2.4107,-2.4107,1.0526,0.062922,0.082223,2.46E-04,0.39649,0.54742,-1.9806,0.032956,719336,9.4601,0.078298,0.38812,0.22321,0.2195,0.048485,0.12014,5.2867,-4.2003,-2.99E-04,0,0,0,0,-6.2703,0.0762,45.604,-1.0155,3.1416,2,14.885,0.27407,1.15E-06,-0.96171,6.35E-07
2.7836,17.69,-2.0791,-18.305,13.193,18.579,-11.842,-4.92E-07,11.842,-3.1416,13.028,3.1757,0.49934,-1.4067,9.7921,0.83161,0,-2.4121,-2.4121,1.0526,0.062917,0.082217,2.46E-04,0.39666,0.54741,-1.9784,0.032975,719754,9.4596,0.078181,0.3881,0.22262,0.21947,0.048485,0.12014,5.2983,-4.2116,1.89E-04,0,0,0,0,-6.2702,0.0762,45.604,-1.018,3.1416,2,14.885,0.27291,1.15E-06,-0.96204,6.36E-07
2.7846,17.688,-2.0974,-18.316,13.199,18.585,-11.855,-5.01E-07,11.855,-3.1416,13.031,3.15,0.49934,-1.4067,9.7921,0.83247,0,-2.4135,-2.4135,1.0526,0.062912,0.082211,2.46E-04,0.39682,0.5474,-1.9762,0.032994,720172,9.4591,0.078063,0.38807,0.22203,0.21945,0.048485,0.12014,5.3099,-4.2232,3.02E-04,0,0,0,0,-6.27,0.0762,45.604,-1.0204,3.1416,2,14.885,0.27175,1.15E-06,-0.96237,6.37E-07
2.7856,17.686,-2.1158,-18.326,13.205,18.591,-11.868,-5.09E-07,11.868,-3.1416,13.034,3.1241,0.49934,-1.4067,9.7921,0.83333,0,-2.4149,-2.4149,1.0526,0.062907,0.082206,2.46E-04,0.39698,0.54739,-1.974,0.033013,720590,9.4586,0.077944,0.38805,0.22143,0.21942,0.048485,0.12014,5.3216,-4.2344,1.20E-04,0,0,0,0,-6.2699,0.0762,45.604,-1.0228,3.1416,2,14.885,0.27059,1.15E-06,-0.96269,6.38E-07
2.7866,17.684,-2.1341,-18.337,13.211,18.596,-11.881,-5.18E-07,11.881,-3.1416,13.037,3.0982,0.49934,-1.4067,9.7921,0.8342,0,-2.4162,-2.4162,1.0526,0.062902,0.0822,2.46E-04,0.39714,0.54739,-1.9718,0.033033,721008,9.4581,0.077825,0.38802,0.22084,0.21939,0.048485,0.12014,5.3332,-4.2457,-3.97E-04,0,0,0,0,-6.2698,0.0762,45.604,-1.0252,3.1416,2,14.885,0.26943,1.15E-06,-0.96302,6.38E-07
2.7876,17.682,-2.1524,-18.347,13.217,18.602,-11.894,-5.27E-07,11.894,-3.1416,13.04,3.0722,0.49934,-1.4067,9.7921,0.83507,0,-2.4176,-2.4176,1.0526,0.062897,0.082194,2.46E-04,0.3973,0.54738,-1.9695,0.033052,721427,9.4575,0.077705,0.38799,0.22024,0.21937,0.048485,0.12014,5.3449,-4.2571,2.53E-04,0,0,0,0,-6.2698,0.0762,45.604,-1.0276,3.1416,2,14.885,0.26826,1.15E-06,-0.96335,6.39E-07
