Time,Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s),AoA (),Multiplier ()
2.7836,17.69,-2.0791,-18.305,13.193,18.579,-8.3737,-8.3736,11.842,-2.3562,13.028,3.1758,0.49934,-1.4067,9.7921,0.8316,0,-2.4121,-2.4121,1052.6,62.917,0.082217,2.46E-04,39.665,54.741,-1.9784,0.032975,719753,9.4596,0.078181,0.3881,0.22262,0.21947,0.048485,0.12014,5.2983,-4.2119,4.60E-04,0,0,0,0,-6.2702,7.62,45.604,-1.018,-2.3562,2,14.885,0.27292,0.68026,-0.68027,-2.07E-07,99.118,0.57362
2.7846,17.688,-2.0974,-18.316,13.199,18.585,-8.3829,-8.3829,11.855,-2.3562,13.031,3.15,0.49934,-1.4067,9.7921,0.83247,0,-2.4135,-2.4135,1052.6,62.912,0.082211,2.46E-04,39.682,54.74,-1.9762,0.032994,720171,9.4591,0.078063,0.38807,0.22203,0.21945,0.048485,0.12014,5.3099,-4.2237,2.24E-04,0,0,0,0,-6.27,7.62,45.604,-1.0204,-2.3562,2,14.885,0.27175,0.68049,-0.6805,-2.07E-07,99.194,0.57213
2.7856,17.686,-2.1158,-18.326,13.205,18.591,-8.3921,-8.3921,11.868,-2.3562,13.034,3.1241,0.49934,-1.4067,9.7921,0.83333,0,-2.4149,-2.4149,1052.6,62.907,0.082206,2.46E-04,39.698,54.739,-1.974,0.033013,720589,9.4586,0.077944,0.38805,0.22143,0.21942,0.048485,0.12014,5.3215,-4.2343,-2.25E-04,0,0,0,0,-6.2699,7.62,45.604,-1.0228,-2.3562,2,14.885,0.27059,0.68073,-0.68073,-2.07E-07,99.27,0.57063
2.7866,17.684,-2.1341,-18.337,13.211,18.596,-8.4013,-8.4013,11.881,-2.3562,13.037,3.0982,0.49934,-1.4067,9.7921,0.8342,0,-2.4162,-2.4162,1052.6,62.902,0.0822,2.46E-04,39.714,54.739,-1.9718,0.033033,721008,9.4581,0.077825,0.38802,0.22084,0.21939,0.048485,0.12014,5.3332,-4.2457,-1.44E-04,0,0,0,0,-6.2698,7.62,45.604,-1.0252,-2.3562,2,14.885,0.26943,0.68096,-0.68096,-2.07E-07,99.347,0.56914
2.7876,17.682,-2.1524,-18.347,13.217,18.602,-8.4105,-8.4105,11.894,-2.3562,13.04,3.0722,0.49934,-1.4067,9.7921,0.83507,0,-2.4176,-2.4176,1052.6,62.897,0.082194,2.46E-04,39.73,54.738,-1.9695,0.033052,721426,9.4575,0.077705,0.38799,0.22024,0.21937,0.048485,0.12014,5.3449,-4.2568,1.41E-04,0,0,0,0,-6.2698,7.62,45.604,-1.0276,-2.3562,2,14.885,0.26827,0.68119,-0.68119,-2.07E-07,99.423,0.56764
2.7886,17.679,-2.1708,-18.357,13.223,18.608,-8.4198,-8.4197,11.907,-2.3562,13.043,3.0462,0.49934,-1.4067,9.7921,0.83594,0,-2.419,-2.419,1052.6,62.892,0.082189,2.46E-04,39.746,54.737,-1.9673,0.033071,721845,9.457,0.077584,0.38797,0.21964,0.21934,0.048485,0.12014,5.3567,-4.2687,-4.77E-04,0,0,0,0,-6.2697,7.62,45.604,-1.03,-2.3562,2,14.885,0.2671,0.68141,-0.68142,-2.07E-07,99.499,0.56614
2.7896,17.677,-2.1891,-18.367,13.229,18.614,-8.429,-8.429,11.92,-2.3562,13.046,3.0201,0.49934,-1.4067,9.7921,0.83681,0,-2.4204,-2.4204,1052.6,62.887,0.082183,2.46E-04,39.762,54.736,-1.9651,0.03309,722264,9.4565,0.077463,0.38794,0.21905,0.21932,0.048485,0.12014,5.3684,-4.2798,3.23E-04,0,0,0,0,-6.2697,7.62,45.604,-1.0324,-2.3562,2,14.885,0.26593,0.68164,-0.68165,-2.07E-07,99.576,0.56464
2.7906,17.675,-2.2075,-18.377,13.235,18.62,-8.4382,-8.4382,11.933,-2.3562,13.049,2.9939,0.49934,-1.4067,9.7921,0.83768,0,-2.4218,-2.4218,1052.6,62.882,0.082178,2.46E-04,39.778,54.736,-1.9629,0.033109,722683,9.456,0.077341,0.38792,0.21845,0.21929,0.048485,0.12014,5.3802,-4.2911,1.00E-04,0,0,0,0,-6.2697,7.62,45.604,-1.0349,-2.3562,2,14.885,0.26477,0.68187,-0.68187,-2.07E-07,99.652,0.56313
2.7916,17.673,-2.2259,-18.387,13.241,18.625,-8.4474,-8.4474,11.946,-2.3562,13.052,2.9677,0.49934,-1.4067,9.7921,0.83856,0,-2.4232,-2.4232,1052.6,62.877,0.082172,2.46E-04,39.794,54.735,-1.9607,0.033129,723103,9.4555,0.077219,0.38789,0.21785,0.21926,0.048485,0.12014,5.3921,-4.3031,3.41E-06,0,0,0,0,-6.2697,7.62,45.604,-1.0373,-2.3562,2,14.885,0.2636,0.6821,-0.6821,-2.07E-07,99.728,0.56163
2.7926,17.671,-2.2443,-18.397,13.247,18.631,-8.4567,-8.4566,11.96,-2.3562,13.055,2.9414,0.49934,-1.4067,9.7921,0.83943,0,-2.4247,-2.4247,1052.5,62.872,0.082167,2.46E-04,39.81,54.734,-1.9585,0.033148,723523,9.455,0.077096,0.38786,0.21725,0.21924,0.048485,0.12014,5.4039,-4.3142,-1.35E-04,0,0,0,0,-6.2698,7.62,45.604,-1.0397,-2.3562,2,14.885,0.26243,0.68232,-0.68233,-2.07E-07,99.805,0.56012
2.7936,17.668,-2.2627,-18.407,13.253,18.637,-8.4659,-8.4659,11.973,-2.3562,13.058,2.9151,0.49934,-1.4067,9.7921,0.84031,0,-2.4261,-2.4261,1052.5,62.867,0.082161,2.46E-04,39.826,54.733,-1.9563,0.033167,723942,9.4544,0.076972,0.38784,0.21665,0.21921,0.048485,0.12014,5.4159,-4.3252,4.73E-04,0,0,0,0,-6.2699,7.62,45.604,-1.0421,-2.3562,2,14.885,0.26126,0.68255,-0.68255,-2.07E-07,99.881,0.55861
2.7946,17.666,-2.2811,-18.417,13.259,18.642,-8.4751,-8.4751,11.986,-2.3562,13.061,2.8887,0.49934,-1.4067,9.7921,0.84119,0,-2.4275,-2.4275,1052.5,62.862,0.082156,2.46E-04,39.842,54.733,-1.9541,0.033186,724363,9.4539,0.076848,0.38781,0.21605,0.21918,0.048485,0.12014,5.4278,-4.3363,-2.94E-04,0,0,0,0,-6.27,7.62,45.604,-1.0446,-2.3562,2,14.885,0.26009,0.68277,-0.68277,-2.07E-07,99.957,0.5571
2.7956,17.664,-2.2995,-18.427,13.265,18.648,-8.4844,-8.4843,11.999,-2.3562,13.064,2.8622,0.49934,-1.4067,9.7921,0.84208,0,-2.4289,-2.4289,1052.5,62.857,0.08215,2.46E-04,39.858,54.732,-1.952,0.033205,724783,9.4534,0.076722,0.38779,0.21545,0.21916,0.048485,0.12014,5.4398,-4.3476,4.90E-04,0,0,0,0,-6.2701,7.62,45.604,-1.047,-2.3562,2,14.885,0.25892,0.68299,-0.683,-2.07E-07,100.03,0.55558
2.7966,17.661,-2.318,-18.437,13.271,18.653,-8.4936,-8.4936,12.012,-2.3562,13.067,2.8357,0.49934,-1.4067,9.7921,0.84296,0,-2.4304,-2.4304,1052.5,62.852,0.082145,2.46E-04,39.874,54.731,-1.9498,0.033225,725203,9.4529,0.076597,0.38776,0.21484,0.21913,0.048485,0.12014,5.4518,-4.3598,-2.54E-04,0,0,0,0,-6.2703,7.62,45.604,-1.0494,-2.3562,2,14.885,0.25774,0.68321,-0.68322,-2.07E-07,100.11,0.55406
2.7976,17.659,-2.3364,-18.446,13.277,18.659,-8.5029,-8.5028,12.025,-2.3562,13.07,2.8091,0.49934,-1.4067,9.7921,0.84385,0,-2.4318,-2.4318,1052.5,62.847,0.082139,2.46E-04,39.89,54.73,-1.9476,0.033244,725624,9.4524,0.07647,0.38774,0.21424,0.21911,0.048485,0.12014,5.4638,-4.3703,-2.07E-04,0,0,0,0,-6.2705,7.62,45.604,-1.0519,-2.3562,2,14.885,0.25657,0.68344,-0.68344,-2.07E-07,100.19,0.55255
2.7986,17.657,-2.3549,-18.456,13.283,18.665,-8.5121,-8.5121,12.038,-2.3562,13.072,2.7824,0.49934,-1.4067,9.7921,0.84474,0,-2.4333,-2.4333,1052.5,62.842,0.082134,2.46E-04,39.906,54.73,-1.9454,0.033263,726045,9.4518,0.076343,0.38771,0.21364,0.21908,0.048485,0.12014,5.4759,-4.3824,-1.24E-04,0,0,0,0,-6.2707,7.62,45.604,-1.0543,-2.3562,2,14.885,0.25539,0.68366,-0.68366,-2.07E-07,100.26,0.55103
2.7996,17.654,-2.3733,-18.466,13.289,18.67,-8.5213,-8.5213,12.051,-2.3562,13.075,2.7557,0.49934,-1.4067,9.7921,0.84563,0,-2.4347,-2.4347,1052.5,62.837,0.082128,2.46E-04,39.922,54.729,-1.9432,0.033283,726466,9.4513,0.076215,0.38768,0.21303,0.21905,0.048485,0.12014,5.488,-4.3935,-2.20E-04,0,0,0,0,-6.2709,7.62,45.604,-1.0567,-2.3562,2,14.885,0.25421,0.68387,-0.68388,-2.07E-07,100.34,0.5495
2.8006,17.652,-2.3918,-18.475,13.295,18.675,-8.5306,-8.5306,12.064,-2.3562,13.078,2.7289,0.49934,-1.4067,9.7921,0.84652,0,-2.4362,-2.4362,1052.5,62.832,0.082123,2.46E-04,39.938,54.728,-1.941,0.033302,726887,9.4508,0.076087,0.38766,0.21243,0.21903,0.048485,0.12014,5.5001,-4.4049,-2.99E-04,0,0,0,0,-6.2712,7.62,45.604,-1.0592,-2.3562,2,14.885,0.25304,0.68409,-0.6841,-2.07E-07,100.41,0.54798
2.8016,17.65,-2.4103,-18.484,13.301,18.681,-8.5398,-8.5398,12.077,-2.3562,13.081,2.702,0.49934,-1.4067,9.7921,0.84741,0,-2.4377,-2.4377,1052.5,62.827,0.082118,2.46E-04,39.953,54.727,-1.9388,0.033321,727308,9.4503,0.075958,0.38763,0.21182,0.219,0.048485,0.12014,5.5123,-4.4163,-1.60E-04,0,0,0,0,-6.2714,7.62,45.604,-1.0616,-2.3562,2,14.885,0.25186,0.68431,-0.68431,-2.07E-07,100.49,0.54645
2.8026,17.647,-2.4288,-18.494,13.307,18.686,-8.5491,-8.5491,12.09,-2.3562,13.083,2.6751,0.49934,-1.4067,9.7921,0.84831,0,-2.4391,-2.4391,1052.5,62.822,0.082112,2.46E-04,39.969,54.727,-1.9367,0.03334,727730,9.4498,0.075828,0.38761,0.21122,0.21898,0.048485,0.12014,5.5245,-4.4272,3.88E-04,0,0,0,0,-6.2717,7.62,45.604,-1.064,-2.3562,2,14.885,0.25068,0.68453,-0.68453,-2.07E-07,100.57,0.54492
2.8036,17.645,-2.4472,-18.503,13.313,18.692,-8.5583,-8.5583,12.103,-2.3562,13.086,2.6482,0.49934,-1.4067,9.7921,0.84921,0,-2.4406,-2.4406,1052.5,62.817,0.082107,2.46E-04,39.985,54.726,-1.9345,0.03336,728152,9.4493,0.075698,0.38758,0.21061,0.21895,0.048485,0.12014,5.5367,-4.4382,-1.45E-04,0,0,0,0,-6.2721,7.62,45.604,-1.0665,-2.3562,2,14.885,0.2495,0.68474,-0.68475,-2.06E-07,100.64,0.54339
2.8046,17.642,-2.4658,-18.512,13.319,18.697,-8.5676,-8.5676,12.116,-2.3562,13.089,2.6211,0.49934,-1.4067,9.7921,0.85011,0,-2.4421,-2.4421,1052.5,62.812,0.082102,2.46E-04,40.001,54.725,-1.9323,0.033379,728574,9.4487,0.075567,0.38755,0.21,0.21892,0.048485,0.12014,5.5489,-4.45,-6.33E-05,0,0,0,0,-6.2724,7.62,45.604,-1.0689,-2.3562,2,14.885,0.24831,0.68496,-0.68496,-2.06E-07,100.72,0.54186
2.8056,17.64,-2.4843,-18.521,13.325,18.702,-8.5768,-8.5768,12.129,-2.3562,13.091,2.594,0.49934,-1.4067,9.7921,0.85101,0,-2.4436,-2.4436,1052.5,62.807,0.082097,2.46E-04,40.017,54.725,-1.9301,0.033398,728996,9.4482,0.075435,0.38753,0.20939,0.2189,0.048485,0.12015,5.5612,-4.4615,3.51E-04,0,0,0,0,-6.2728,7.62,45.604,-1.0714,-2.3562,2,14.885,0.24713,0.68517,-0.68518,-2.06E-07,100.8,0.54032
2.8066,17.637,-2.5028,-18.531,13.331,18.708,-8.5861,-8.5861,12.143,-2.3562,13.094,2.5669,0.49934,-1.4067,9.7921,0.85192,0,-2.4451,-2.4451,1052.5,62.802,0.082092,2.46E-04,40.033,54.724,-1.928,0.033418,729418,9.4477,0.075303,0.3875,0.20878,0.21887,0.048485,0.12015,5.5736,-4.4724,3.46E-04,0,0,0,0,-6.2732,7.62,45.604,-1.0738,-2.3562,2,14.885,0.24595,0.68538,-0.68539,-2.06E-07,100.87,0.53879
2.8076,17.635,-2.5213,-18.54,13.337,18.713,-8.5954,-8.5953,12.156,-2.3562,13.096,2.5396,0.49934,-1.4067,9.7921,0.85282,0,-2.4466,-2.4466,1052.5,62.797,0.082086,2.46E-04,40.048,54.723,-1.9258,0.033437,729840,9.4472,0.07517,0.38748,0.20817,0.21885,0.048485,0.12015,5.5859,-4.4834,-1.85E-04,0,0,0,0,-6.2737,7.62,45.604,-1.0762,-2.3562,2,14.885,0.24476,0.6856,-0.6856,-2.06E-07,100.95,0.53725
2.8086,17.632,-2.5399,-18.549,13.343,18.718,-8.6046,-8.6046,12.169,-2.3562,13.099,2.5123,0.49934,-1.4067,9.7921,0.85373,0,-2.4481,-2.4481,1052.5,62.792,0.082081,2.46E-04,40.064,54.722,-1.9236,0.033456,730263,9.4467,0.075036,0.38745,0.20756,0.21882,0.048485,0.12015,5.5983,-4.4947,2.05E-04,0,0,0,0,-6.2741,7.62,45.604,-1.0787,-2.3562,2,14.885,0.24357,0.68581,-0.68581,-2.06E-07,101.02,0.53571
2.8096,17.63,-2.5584,-18.557,13.349,18.723,-8.6139,-8.6139,12.182,-2.3562,13.101,2.485,0.49934,-1.4067,9.7921,0.85464,0,-2.4496,-2.4496,1052.5,62.787,0.082076,2.46E-04,40.08,54.722,-1.9215,0.033476,730685,9.4462,0.074901,0.38743,0.20695,0.21879,0.048485,0.12015,5.6108,-4.506,-3.25E-04,0,0,0,0,-6.2746,7.62,45.604,-1.0811,-2.3562,2,14.885,0.24239,0.68602,-0.68602,-2.06E-07,101.1,0.53417
2.8106,17.627,-2.577,-18.566,13.355,18.728,-8.6232,-8.6231,12.195,-2.3562,13.104,2.4576,0.49934,-1.4067,9.7921,0.85555,0,-2.4511,-2.4511,1052.5,62.782,0.082071,2.46E-04,40.096,54.721,-1.9193,0.033495,731108,9.4456,0.074766,0.3874,0.20634,0.21877,0.048485,0.12015,5.6232,-4.5177,1.80E-04,0,0,0,0,-6.2751,7.62,45.604,-1.0836,-2.3562,2,14.885,0.2412,0.68623,-0.68623,-2.06E-07,101.18,0.53262
2.8116,17.625,-2.5956,-18.575,13.361,18.733,-8.6324,-8.6324,12.208,-2.3562,13.106,2.4301,0.49934,-1.4067,9.7921,0.85647,0,-2.4526,-2.4526,1052.5,62.777,0.082066,2.46E-04,40.112,54.72,-1.9172,0.033515,731531,9.4451,0.07463,0.38737,0.20572,0.21874,0.048485,0.12015,5.6357,-4.5292,4.34E-04,0,0,0,0,-6.2757,7.62,45.604,-1.086,-2.3562,2,14.885,0.24001,0.68644,-0.68644,-2.06E-07,101.25,0.53107
2.8126,17.622,-2.6141,-18.584,13.367,18.738,-8.6417,-8.6417,12.221,-2.3562,13.109,2.4026,0.49934,-1.4067,9.7921,0.85738,0,-2.4542,-2.4542,1052.4,62.772,0.082061,2.46E-04,40.127,54.72,-1.915,0.033534,731954,9.4446,0.074494,0.38735,0.20511,0.21872,0.048485,0.12015,5.6483,-4.5406,-7.26E-05,0,0,0,0,-6.2762,7.62,45.604,-1.0885,-2.3562,2,14.885,0.23882,0.68664,-0.68665,-2.06E-07,101.33,0.52953
2.8136,17.619,-2.6327,-18.592,13.373,18.744,-8.651,-8.6509,12.234,-2.3562,13.111,2.375,0.49934,-1.4067,9.7921,0.8583,0,-2.4557,-2.4557,1052.4,62.767,0.082056,2.46E-04,40.143,54.719,-1.9129,0.033553,732378,9.4441,0.074357,0.38732,0.2045,0.21869,0.048485,0.12015,5.6608,-4.5513,4.67E-04,0,0,0,0,-6.2768,7.62,45.604,-1.091,-2.3562,2,14.885,0.23762,0.68685,-0.68685,-2.06E-07,101.41,0.52797
2.8146,17.617,-2.6513,-18.601,13.379,18.749,-8.6602,-8.6602,12.247,-2.3562,13.114,2.3473,0.49934,-1.4067,9.7921,0.85922,0,-2.4572,-2.4572,1052.4,62.762,0.082051,2.46E-04,40.159,54.718,-1.9107,0.033573,732801,9.4436,0.074219,0.3873,0.20388,0.21867,0.048485,0.12015,5.6734,-4.5624,-1.01E-04,0,0,0,0,-6.2774,7.62,45.604,-1.0934,-2.3562,2,14.885,0.23643,0.68706,-0.68706,-2.06E-07,101.48,0.52642
2.8156,17.614,-2.6699,-18.609,13.385,18.754,-8.6695,-8.6695,12.261,-2.3562,13.116,2.3196,0.49934,-1.4067,9.7921,0.86014,0,-2.4588,-2.4588,1052.4,62.757,0.082046,2.46E-04,40.174,54.718,-1.9086,0.033592,733224,9.4431,0.07408,0.38727,0.20327,0.21864,0.048485,0.12015,5.6861,-4.5744,-1.95E-05,0,0,0,0,-6.2781,7.62,45.604,-1.0959,-2.3562,2,14.886,0.23524,0.68726,-0.68727,-2.06E-07,101.56,0.52487
2.8166,17.611,-2.6886,-18.618,13.391,18.758,-8.6788,-8.6787,12.274,-2.3562,13.118,2.2918,0.49934,-1.4067,9.7921,0.86107,0,-2.4603,-2.4603,1052.4,62.752,0.082041,2.46E-04,40.19,54.717,-1.9064,0.033611,733648,9.4425,0.073941,0.38724,0.20265,0.21861,0.048485,0.12015,5.6987,-4.5854,-4.25E-04,0,0,0,0,-6.2787,7.62,45.604,-1.0983,-2.3562,2,14.886,0.23404,0.68747,-0.68747,-2.06E-07,101.63,0.52331
2.8176,17.609,-2.7072,-18.626,13.397,18.763,-8.6881,-8.688,12.287,-2.3562,13.12,2.264,0.49934,-1.4067,9.7921,0.862,0,-2.4619,-2.4619,1052.4,62.747,0.082036,2.46E-04,40.206,54.716,-1.9043,0.033631,734072,9.442,0.073801,0.38722,0.20203,0.21859,0.048485,0.12015,5.7114,-4.597,-3.74E-04,0,0,0,0,-6.2794,7.62,45.604,-1.1008,-2.3562,2,14.886,0.23285,0.68767,-0.68767,-2.06E-07,101.71,0.52175
2.8186,17.606,-2.7258,-18.635,13.403,18.768,-8.6973,-8.6973,12.3,-2.3562,13.123,2.2361,0.49934,-1.4067,9.7921,0.86292,0,-2.4635,-2.4635,1052.4,62.742,0.082031,2.46E-04,40.221,54.716,-1.9021,0.03365,734496,9.4415,0.073661,0.38719,0.20142,0.21856,0.048485,0.12015,5.7242,-4.6083,-4.09E-04,0,0,0,0,-6.2802,7.62,45.604,-1.1033,-2.3562,2,14.886,0.23165,0.68787,-0.68788,-2.05E-07,101.79,0.52019
2.8196,17.603,-2.7444,-18.643,13.409,18.773,-8.7066,-8.7066,12.313,-2.3562,13.125,2.2081,0.49934,-1.4067,9.7921,0.86385,0,-2.465,-2.465,1052.4,62.737,0.082026,2.46E-04,40.237,54.715,-1.9,0.03367,734920,9.441,0.073519,0.38717,0.2008,0.21854,0.048485,0.12015,5.7369,-4.6188,2.80E-04,0,0,0,0,-6.2809,7.62,45.604,-1.1057,-2.3562,2,14.886,0.23045,0.68807,-0.68808,-2.05E-07,101.86,0.51863
2.8206,17.6,-2.7631,-18.651,13.415,18.778,-8.7159,-8.7159,12.326,-2.3562,13.127,2.1801,0.49934,-1.4067,9.7921,0.86479,0,-2.4666,-2.4666,1052.4,62.732,0.082021,2.46E-04,40.253,54.714,-1.8978,0.033689,735344,9.4405,0.073377,0.38714,0.20018,0.21851,0.048485,0.12015,5.7497,-4.6307,2.90E-04,0,0,0,0,-6.2817,7.62,45.604,-1.1082,-2.3562,2,14.886,0.22925,0.68827,-0.68828,-2.05E-07,101.94,0.51707
2.8216,17.598,-2.7817,-18.659,13.421,18.783,-8.7252,-8.7251,12.339,-2.3562,13.129,2.152,0.49934,-1.4067,9.7921,0.86572,0,-2.4682,-2.4682,1052.4,62.727,0.082016,2.46E-04,40.268,54.714,-1.8957,0.033709,735768,9.44,0.073235,0.38712,0.19956,0.21848,0.048485,0.12015,5.7626,-4.6419,4.80E-04,0,0,0,0,-6.2825,7.62,45.604,-1.1107,-2.3562,2,14.886,0.22805,0.68847,-0.68848,-2.05E-07,102.01,0.5155
2.8226,17.595,-2.8004,-18.667,13.427,18.788,-8.7345,-8.7344,12.352,-2.3562,13.131,2.1238,0.49934,-1.4067,9.7921,0.86666,0,-2.4698,-2.4698,1052.4,62.722,0.082012,2.46E-04,40.284,54.713,-1.8936,0.033728,736192,9.4394,0.073091,0.38709,0.19894,0.21846,0.048485,0.12015,5.7754,-4.6534,1.72E-04,0,0,0,0,-6.2833,7.62,45.604,-1.1131,-2.3562,2,14.886,0.22685,0.68867,-0.68867,-2.05E-07,102.09,0.51393
2.8236,17.592,-2.8191,-18.675,13.433,18.792,-8.7438,-8.7437,12.366,-2.3562,13.134,2.0956,0.49934,-1.4067,9.7921,0.8676,0,-2.4714,-2.4714,1052.4,62.717,0.082007,2.46E-04,40.299,54.712,-1.8915,0.033747,736617,9.4389,0.072947,0.38707,0.19832,0.21843,0.048485,0.12015,5.7883,-4.6644,2.46E-05,0,0,0,0,-6.2842,7.62,45.604,-1.1156,-2.3562,2,14.886,0.22564,0.68887,-0.68887,-2.05E-07,102.17,0.51236
2.8246,17.589,-2.8378,-18.683,13.439,18.797,-8.753,-8.753,12.379,-2.3562,13.136,2.0673,0.49934,-1.4067,9.7921,0.86854,0,-2.4729,-2.4729,1052.4,62.712,0.082002,2.46E-04,40.315,54.712,-1.8893,0.033767,737041,9.4384,0.072803,0.38704,0.1977,0.21841,0.048485,0.12015,5.8013,-4.6757,-2.35E-04,0,0,0,0,-6.285,7.62,45.604,-1.1181,-2.3562,2,14.886,0.22444,0.68907,-0.68907,-2.05E-07,102.24,0.51079
2.8256,17.586,-2.8564,-18.691,13.445,18.802,-8.7623,-8.7623,12.392,-2.3562,13.138,2.039,0.49934,-1.4067,9.7921,0.86948,0,-2.4746,-2.4746,1052.4,62.707,0.081997,2.46E-04,40.33,54.711,-1.8872,0.033786,737466,9.4379,0.072657,0.38701,0.19707,0.21838,0.048485,0.12015,5.8142,-4.6865,2.28E-04,0,0,0,0,-6.2859,7.62,45.604,-1.1205,-2.3562,2,14.886,0.22323,0.68926,-0.68926,-2.05E-07,102.32,0.50922
2.8266,17.584,-2.8751,-18.698,13.451,18.806,-8.7716,-8.7716,12.405,-2.3562,13.14,2.0106,0.49934,-1.4067,9.7921,0.87043,0,-2.4762,-2.4762,1052.4,62.702,0.081993,2.46E-04,40.346,54.71,-1.8851,0.033806,737891,9.4374,0.072511,0.38699,0.19645,0.21836,0.048485,0.12015,5.8272,-4.6977,3.92E-04,0,0,0,0,-6.2869,7.62,45.604,-1.123,-2.3562,2,14.886,0.22203,0.68946,-0.68946,-2.05E-07,102.39,0.50764
2.8276,17.581,-2.8938,-18.706,13.457,18.811,-8.7809,-8.7809,12.418,-2.3562,13.142,1.9821,0.49934,-1.4067,9.7921,0.87137,0,-2.4778,-2.4778,1052.4,62.697,0.081988,2.46E-04,40.361,54.71,-1.883,0.033825,738315,9.4368,0.072364,0.38696,0.19583,0.21833,0.048485,0.12015,5.8403,-4.7093,3.42E-04,0,0,0,0,-6.2878,7.62,45.604,-1.1255,-2.3562,2,14.886,0.22082,0.68965,-0.68965,-2.04E-07,102.47,0.50607
2.8286,17.578,-2.9126,-18.714,13.463,18.815,-8.7902,-8.7902,12.431,-2.3562,13.144,1.9536,0.49934,-1.4067,9.7921,0.87232,0,-2.4794,-2.4794,1052.4,62.692,0.081983,2.46E-04,40.377,54.709,-1.8808,0.033845,738740,9.4363,0.072217,0.38694,0.1952,0.2183,0.048485,0.12015,5.8533,-4.7208,3.67E-04,0,0,0,0,-6.2888,7.62,45.604,-1.128,-2.3562,2,14.886,0.21961,0.68984,-0.68985,-2.04E-07,102.55,0.50449
2.8296,17.575,-2.9313,-18.721,13.468,18.82,-8.7995,-8.7995,12.444,-2.3562,13.146,1.925,0.49934,-1.4067,9.7921,0.87327,0,-2.481,-2.481,1052.4,62.687,0.081978,2.46E-04,40.392,54.708,-1.8787,0.033864,739165,9.4358,0.072069,0.38691,0.19458,0.21828,0.048485,0.12015,5.8665,-4.7316,-3.72E-04,0,0,0,0,-6.2899,7.62,45.604,-1.1304,-2.3562,2,14.886,0.2184,0.69003,-0.69004,-2.04E-07,102.62,0.50291
2.8306,17.572,-2.95,-18.729,13.474,18.824,-8.8088,-8.8088,12.457,-2.3562,13.148,1.8964,0.49934,-1.4067,9.7921,0.87423,0,-2.4827,-2.4827,1052.4,62.682,0.081974,2.46E-04,40.408,54.708,-1.8766,0.033884,739590,9.4353,0.07192,0.38689,0.19396,0.21825,0.048485,0.12015,5.8796,-4.7423,8.07E-05,0,0,0,0,-6.2909,7.62,45.604,-1.1329,-2.3562,2,14.886,0.21719,0.69023,-0.69023,-2.04E-07,102.7,0.50132
2.8316,17.569,-2.9687,-18.736,13.48,18.829,-8.8181,-8.8181,12.471,-2.3562,13.149,1.8676,0.49934,-1.4067,9.7921,0.87518,0,-2.4843,-2.4843,1052.4,62.677,0.081969,2.46E-04,40.423,54.707,-1.8745,0.033903,740015,9.4348,0.07177,0.38686,0.19333,0.21823,0.048485,0.12015,5.8928,-4.7538,-3.97E-04,0,0,0,0,-6.292,7.62,45.604,-1.1354,-2.3562,2,14.886,0.21598,0.69042,-0.69042,-2.04E-07,102.77,0.49974
2.8326,17.566,-2.9875,-18.743,13.486,18.833,-8.8274,-8.8274,12.484,-2.3562,13.151,1.8389,0.49934,-1.4067,9.7921,0.87614,0,-2.4859,-2.4859,1052.3,62.672,0.081965,2.46E-04,40.439,54.706,-1.8724,0.033923,740441,9.4343,0.07162,0.38684,0.1927,0.2182,0.048485,0.12015,5.906,-4.7652,-4.86E-04,0,0,0,0,-6.2931,7.62,45.604,-1.1379,-2.3562,2,14.886,0.21476,0.69061,-0.69061,-2.04E-07,102.85,0.49815
2.8336,17.563,-3.0062,-18.751,13.492,18.838,-8.8367,-8.8367,12.497,-2.3562,13.153,1.81,0.49934,-1.4067,9.7921,0.8771,0,-2.4876,-2.4876,1052.3,62.667,0.08196,2.46E-04,40.454,54.706,-1.8703,0.033942,740866,9.4337,0.071469,0.38681,0.19208,0.21818,0.048485,0.12015,5.9192,-4.7769,-6.78E-05,0,0,0,0,-6.2942,7.62,45.604,-1.1404,-2.3562,2,14.886,0.21355,0.69079,-0.6908,-2.04E-07,102.93,0.49656
