# Simulation 1 (Up to date),,,,,,,,,,,,,,,,,,,,,,,,
# 249 data points written for 8 variables.,,,,,,,,,,,,,,,,,,,,,,,,
# Simulation warnings:,,,,,,,,,,,,,,,,,,,,,,,,
#   Stage began to tumble under thrust.,,,,,,,,,,,,,,,,,,,,,,,,
#   Large angle of attack encountered (28.9).,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,
# Angle of attack (°),Pitch rate (°/s),CG location (cm),Mach number (?),Normal force coefficient (?),Pitch moment coefficient (?),Pitch damping coefficient (?),Speed of sound (m/s),,,,,,,,,,,,,,,,,
# Event LAUNCH occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,
# Event IGNITION occurred at t=0 seconds,,,,,,,,,,,,,,,,,,,,,,,,
26.597,-64.561,54.841,0.027614,4.1192,-4.8821,-1.9513,340.32,,,,,,,,,,,,,,,,,
27.163,-66.458,54.831,0.027461,4.2648,-4.9026,-2.0907,340.32,,,,,,,,,,,,,,,,,
27.739,-68.294,54.821,0.027292,4.415,-4.9222,-2.2353,340.31,,,,,,,,,,,,,,,,,
27.599,-70.044,54.812,0.027347,4.3783,-4.7696,-2.3419,340.31,,,,,,,,,,,,,,,,,
27.725,-71.713,54.804,0.027336,4.4114,-4.6861,-2.4567,340.31,,,,,,,,,,,,,,,,,
27.165,-73.306,54.795,0.027632,4.2654,-4.4625,-2.5124,340.31,,,,,,,,,,,,,,,,,
27.144,-74.833,54.787,0.027756,4.26,-4.3689,-2.5948,340.31,,,,,,,,,,,,,,,,,
27.316,-76.317,54.779,0.027812,4.3045,-4.3216,-2.688,340.31,,,,,,,,,,,,,,,,,
27.511,-77.763,54.771,0.027869,4.3553,-4.2824,-2.7795,340.31,,,,,,,,,,,,,,,,,
27.774,-79.177,54.763,0.027895,4.4241,-4.2581,-2.876,340.31,,,,,,,,,,,,,,,,,
27.941,-80.562,54.755,0.027996,4.4681,-4.2221,-2.956,340.31,,,,,,,,,,,,,,,,,
27.851,-81.927,54.747,0.02833,4.4445,-4.1622,-2.9854,340.3,,,,,,,,,,,,,,,,,
27.773,-83.292,54.74,0.028739,4.4239,-4.1217,-2.9987,340.3,,,,,,,,,,,,,,,,,
27.991,-84.655,54.733,0.028928,4.4812,-4.1222,-3.0571,340.3,,,,,,,,,,,,,,,,,
28.087,-86.024,54.725,0.029312,4.5065,-4.1281,-3.0747,340.3,,,,,,,,,,,,,,,,,
28.323,-87.413,54.718,0.029594,4.569,-4.1523,-3.1147,340.3,,,,,,,,,,,,,,,,,
28.691,-88.804,54.711,0.029722,4.6669,-4.1826,-3.1869,340.3,,,,,,,,,,,,,,,,,
28.816,-90.227,54.704,0.030387,4.7004,-4.255,-3.1473,340.3,,,,,,,,,,,,,,,,,
29.074,-91.719,54.698,0.03099,4.7697,-4.3454,-3.1272,340.3,,,,,,,,,,,,,,,,,
29.435,-93.274,54.692,0.031534,4.867,-4.4504,-3.1235,340.3,,,,,,,,,,,,,,,,,
29.871,-94.896,54.686,0.032049,4.9855,-4.5669,-3.1298,340.3,,,,,,,,,,,,,,,,,
30.374,-96.586,54.68,0.03251,5.1232,-4.6875,-3.151,340.3,,,,,,,,,,,,,,,,,
30.929,-98.332,54.674,0.032894,5.2766,-4.8053,-3.1901,340.3,,,,,,,,,,,,,,,,,
31.543,-100.17,54.668,0.033692,5.4476,-5.0144,-3.1553,340.3,,,,,,,,,,,,,,,,,
# Event APOGEE occurred at t=3.3553 seconds,,,,,,,,,,,,,,,,,,,,,,,,
32.242,-102.15,54.662,0.03447,5.6445,-5.2329,-3.1349,340.3,,,,,,,,,,,,,,,,,
32.942,-104.21,54.657,0.034777,5.8433,-5.3608,-3.2057,340.3,,,,,,,,,,,,,,,,,
33.685,-106.33,54.651,0.035145,6.0564,-5.5102,-3.2675,340.3,,,,,,,,,,,,,,,,,
34.482,-108.52,54.646,0.035577,6.2872,-5.6825,-3.3213,340.3,,,,,,,,,,,,,,,,,
35.354,-110.79,54.641,0.036097,6.5419,-5.8885,-3.363,340.3,,,,,,,,,,,,,,,,,
36.293,-113.17,54.635,0.036652,6.8185,-6.1132,-3.4038,340.3,,,,,,,,,,,,,,,,,
37.362,-115.69,54.63,0.037365,7.1365,-6.3975,-3.4224,340.3,,,,,,,,,,,,,,,,,
38.508,-118.37,54.625,0.038086,7.4798,-6.6934,-3.4483,340.3,,,,,,,,,,,,,,,,,
39.605,-121.19,54.621,0.038591,7.8108,-6.928,-3.5204,340.3,,,,,,,,,,,,,,,,,
40.747,-124.1,54.616,0.039074,8.1572,-7.1651,-3.6013,340.3,,,,,,,,,,,,,,,,,
42.09,-127.16,54.611,0.039775,8.5664,-7.4885,-3.6486,340.3,,,,,,,,,,,,,,,,,
43.495,-130.38,54.607,0.040455,8.9958,-7.8137,-3.7083,340.3,,,,,,,,,,,,,,,,,
44.873,-133.76,54.603,0.040989,9.4168,-8.0935,-3.8014,340.3,,,,,,,,,,,,,,,,,
46.356,-136.83,54.598,0.04153,7.2574,-7.2302,-3.8753,340.31,,,,,,,,,,,,,,,,,
47.891,-139.98,54.594,0.042052,7.7447,-7.5635,-3.9555,340.31,,,,,,,,,,,,,,,,,
49.464,-143.27,54.59,0.042543,8.245,-7.8887,-4.0486,340.31,,,,,,,,,,,,,,,,,
51.07,-146.7,54.586,0.042997,8.7527,-8.2007,-4.1553,340.31,,,,,,,,,,,,,,,,,
52.703,-150.24,54.582,0.043408,9.2618,-8.495,-4.2763,340.31,,,,,,,,,,,,,,,,,
54.374,-153.88,54.579,0.043785,9.7739,-8.7758,-4.4092,340.31,,,,,,,,,,,,,,,,,
56.003,-157.6,54.575,0.044052,10.239,-8.996,-4.5687,340.31,,,,,,,,,,,,,,,,,
57.655,-161.35,54.571,0.044279,10.692,-9.1937,-4.7402,340.31,,,,,,,,,,,,,,,,,
59.336,-165.13,54.568,0.044474,11.135,-9.3728,-4.9214,340.31,,,,,,,,,,,,,,,,,
61.031,-168.92,54.565,0.044626,11.556,-9.5219,-5.1148,340.31,,,,,,,,,,,,,,,,,
62.762,-172.7,54.561,0.044754,11.964,-9.6524,-5.3158,340.31,,,,,,,,,,,,,,,,,
64.497,-176.47,54.558,0.044836,12.34,-9.7476,-5.5299,340.31,,,,,,,,,,,,,,,,,
66.225,-180.19,54.555,0.044866,12.675,-9.8004,-5.7576,340.31,,,,,,,,,,,,,,,,,
67.988,-183.85,54.552,0.044881,12.992,-9.8338,-5.99,340.31,,,,,,,,,,,,,,,,,
69.928,-187.46,54.549,0.04498,13.361,-9.9148,-6.1999,340.32,,,,,,,,,,,,,,,,,
72.08,-191.07,54.546,0.045172,13.787,-10.045,-6.3865,340.32,,,,,,,,,,,,,,,,,
74.266,-194.68,54.543,0.045331,14.172,-10.133,-6.5839,340.32,,,,,,,,,,,,,,,,,
76.438,-198.27,54.54,0.045427,14.489,-10.156,-6.8002,340.32,,,,,,,,,,,,,,,,,
78.519,-201.79,54.537,0.045419,14.705,-10.087,-7.0459,340.32,,,,,,,,,,,,,,,,,
80.635,-205.22,54.534,0.045396,14.879,-9.9824,-7.2947,340.32,,,,,,,,,,,,,,,,,
82.787,-208.54,54.531,0.045358,15.011,-9.8432,-7.5454,340.32,,,,,,,,,,,,,,,,,
85.007,-211.76,54.529,0.045327,15.109,-9.6805,-7.7907,340.32,,,,,,,,,,,,,,,,,
87.264,-214.86,54.526,0.045284,15.16,-9.4814,-8.0359,340.32,,,,,,,,,,,,,,,,,
89.555,-217.84,54.523,0.045231,15.16,-9.244,-8.2799,340.32,,,,,,,,,,,,,,,,,
91.92,-220.7,54.521,0.045191,15.122,-8.9826,-8.5137,340.32,,,,,,,,,,,,,,,,,
94.382,-223.44,54.518,0.045175,15.046,-8.7002,-8.7322,340.32,,,,,,,,,,,,,,,,,
96.876,-226.04,54.516,0.04515,14.912,-8.3745,-8.9468,340.32,,,,,,,,,,,,,,,,,
99.401,-228.51,54.513,0.045119,14.72,-8.0088,-9.1558,340.32,,,,,,,,,,,,,,,,,
101.84,-230.83,54.511,0.045029,14.452,-7.5768,-9.38,340.33,,,,,,,,,,,,,,,,,
104.24,-232.98,54.509,0.044913,14.13,-7.1024,-9.6051,340.33,,,,,,,,,,,,,,,,,
106.67,-234.96,54.506,0.044801,13.765,-6.6023,-9.818,340.33,,,,,,,,,,,,,,,,,
109.13,-236.77,54.504,0.044693,13.36,-6.0771,-10.018,340.33,,,,,,,,,,,,,,,,,
111.72,-238.41,54.501,0.044638,12.922,-5.5457,-10.182,340.33,,,,,,,,,,,,,,,,,
114.35,-239.88,54.499,0.0446,12.442,-4.9923,-10.326,340.33,,,,,,,,,,,,,,,,,
117.01,-241.18,54.497,0.044565,11.923,-4.4147,-10.454,340.33,,,,,,,,,,,,,,,,,
