Time,Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (rad),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (rad),Longitude (rad),Gravitational acceleration (m/s²),Angle of attack (rad),Roll rate (rad/s),Pitch rate (rad/s),Yaw rate (rad/s),Mass (kg),Propellant mass (kg),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (m),CG location (m),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Reference length (m),Reference area (cm²),Vertical orientation (zenith) (rad),Lateral orientation (azimuth) (rad),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
0.322556651,0.016626301,0.414874126,6.986908612,0.414988279,6.988066516,-4.94E-04,2.30E-10,4.94E-04,3.141592188,0.009732966,0.127207223,0.372075543,-2.756281212,9.787154653,1.371493096,0,-0.038506247,-1.86E-08,1.089252772,0.099578781,0.086025939,2.50E-04,0.141596052,0.558531915,-5.471599262,0.005972722,130568.1492,18.27180253,9.96E-05,0.49099467,0.008626315,0.322505275,0.048484757,0.120004638,2.180902159,-11.88428215,1.70E-04,0,0,0,0,-0.048685563,0.0762,45.60367312,1.564590931,3.141591895,2,14.99989193,1013.24805,340.3888345,0.001,0.1269743
0.323556651,0.017044669,0.421861201,7.046664907,0.421976424,7.04783177,-5.04E-04,2.35E-10,5.04E-04,3.141592187,0.009860505,0.128243329,0.372075543,-2.756281212,9.787154652,1.368156603,0,-0.03862782,-1.80E-08,1.089230638,0.099556648,0.086020372,2.50E-04,0.141618906,0.558521245,-5.471159307,0.005976578,130652.4407,18.33653135,1.05E-04,0.490942947,0.009045714,0.322453546,0.048484757,0.120004644,2.179554959,-11.87569992,2.41E-04,0,0,0,0,-0.048930271,0.0762,45.60367312,1.564552364,3.141591896,2,14.99988921,1013.248001,340.3888329,0.001,0.127214
0.324556651,0.017470053,0.428908032,7.106423374,0.429024337,7.107599326,-5.14E-04,2.41E-10,5.14E-04,3.141592185,0.009989083,0.129286548,0.372075543,-2.756281212,9.787154651,1.36479582,0,-0.038749469,-1.89E-08,1.089208504,0.099534514,0.086019577,2.50E-04,0.141642393,0.558516562,-5.470789613,0.005980536,130738.9618,18.40126016,1.10E-04,0.490889903,0.009480918,0.322400496,0.048484757,0.12000465,2.178175996,-11.8672804,-3.71E-04,0,0,0,0,-0.049173791,0.0762,45.60367312,1.564513675,3.141591898,2,14.99988644,1013.247951,340.3888312,0.001,0.1274621
0.325556651,0.017902515,0.436014622,7.166184007,0.43613202,7.167369178,-5.24E-04,2.46E-10,5.24E-04,3.141592184,0.010118707,0.13033691,0.372075543,-2.756281212,9.787154649,1.361410929,0,-0.03887119,-1.80E-08,1.08918637,0.09951238,0.086023557,2.50E-04,0.141666522,0.558517865,-5.470490059,0.005984598,130827.7476,18.46598897,1.15E-04,0.490835521,0.00993232,0.322346107,0.048484757,0.120004656,2.176764884,-11.85904517,-4.81E-04,0,0,0,0,-0.049416066,0.0762,45.60367312,1.564474865,3.1415919,2,14.99988363,1013.2479,340.3888295,0.001,0.1277064
0.326556651,0.018342112,0.443180973,7.225946801,0.443299475,7.227141321,-5.34E-04,2.51E-10,5.34E-04,3.141592183,0.010249384,0.131394446,0.372075543,-2.756281212,9.787154648,1.358002117,0,-0.038992982,-1.78E-08,1.089164236,0.099490246,0.086032315,2.50E-04,0.141691303,0.558525155,-5.47026052,0.005988764,130918.833,18.53071779,1.21E-04,0.490779783,0.010400316,0.322290363,0.048484757,0.120004662,2.175321239,-11.85020691,4.33E-04,0,0,0,0,-0.049657042,0.0762,45.60367312,1.564435933,3.141591902,2,14.99988078,1013.247849,340.3888278,0.001,0.1279521
0.327556651,0.018788906,0.450407087,7.285711748,0.450526705,7.286915748,-5.45E-04,2.57E-10,5.45E-04,3.141592182,0.01038112,0.132459186,0.372075543,-2.756281212,9.787154647,1.354569573,0,-0.039114844,-1.88E-08,1.089142103,0.099468112,0.086045857,2.50E-04,0.141716746,0.558538433,-5.470100873,0.005993038,131012.2534,18.5954466,1.27E-04,0.490722671,0.010885302,0.322233245,0.048484757,0.120004669,2.173844681,-11.84118693,-4.71E-04,0,0,0,0,-0.049896666,0.0762,45.60367312,1.564396879,3.141591903,2,14.99987787,1013.247796,340.388826,0.001,0.1281873
0.328556651,0.019242956,0.457692967,7.345478844,0.457813712,7.346692454,-5.55E-04,2.63E-10,5.55E-04,3.141592181,0.010513924,0.13353116,0.372075543,-2.756281212,9.787154645,1.351113492,0,-0.039236765,-1.60E-08,1.089119969,0.099445979,0.086064192,2.50E-04,0.141742861,0.558557698,-5.470010993,0.00599742,131108.0441,18.66017541,1.33E-04,0.490664169,0.011387679,0.322174735,0.048484757,0.120004676,2.172334835,-11.83247639,4.68E-04,0,0,0,0,-0.050134865,0.0762,45.60367312,1.564357703,3.141591905,2,14.99987492,1013.247743,340.3888242,0.001,0.1284245
0.329556651,0.019704322,0.465038614,7.40524808,0.465160498,7.406471433,-5.66E-04,2.68E-10,5.66E-04,3.141592179,0.010647802,0.134610398,0.372075543,-2.756281212,9.787154644,1.347634073,0,-0.039358748,-1.86E-08,1.089097835,0.099423845,0.08608733,2.50E-04,0.141769656,0.558582952,-5.469990758,0.006001912,131206.2406,18.72490423,1.39E-04,0.490604257,0.011907846,0.322114817,0.048484757,0.120004683,2.170791331,-11.82430602,-4.56E-04,0,0,0,0,-0.050371592,0.0762,45.60367312,1.564318405,3.141591907,2,14.99987192,1013.247689,340.3888224,0.001,0.1286604
0.330556651,0.020173063,0.472444032,7.465019452,0.472567065,7.466252679,-5.76E-04,2.74E-10,5.76E-04,3.141592178,0.010782761,0.135696931,0.372075543,-2.756281212,9.787154642,1.344131518,0,-0.039480791,-1.86E-08,1.089075701,0.099401711,0.086115284,2.50E-04,0.141797143,0.558614194,-5.470040041,0.006006516,131306.8785,18.78963304,1.45E-04,0.490542921,0.012446204,0.322053473,0.048484757,0.12000469,2.169213803,-11.81483925,1.53E-05,0,0,0,0,-0.050606792,0.0762,45.60367312,1.564278986,3.141591909,2,14.99986888,1013.247634,340.3888205,0.001,0.1289648
0.331556651,0.02064924,0.47990922,7.524792951,0.480033416,7.526036186,-5.87E-04,2.80E-10,5.87E-04,3.141592177,0.01091881,0.136790788,0.372075543,-2.756281212,9.787154641,1.340606032,0,-0.039602886,-1.90E-08,1.089053567,0.099379577,0.08614807,2.50E-04,0.141825331,0.558651426,-5.470158718,0.006011233,131409.9933,18.85436185,1.52E-04,0.490480141,0.013003155,0.321990686,0.048484757,0.120004698,2.167601892,-11.8063536,-1.77E-04,0,0,0,0,-0.050840397,0.0762,45.60367312,1.564239444,3.141591911,2,14.99986578,1013.247578,340.3888187,0.001,0.1292061
0.332556651,0.021132912,0.487434183,7.584568572,0.487559553,7.585821948,-5.98E-04,2.86E-10,5.98E-04,3.141592176,0.011055955,0.137892001,0.372075543,-2.756281212,9.787154639,1.337057827,0,-0.039725037,-2.05E-08,1.089031434,0.099357443,0.086185706,2.50E-04,0.14185423,0.558694646,-5.470346666,0.006016065,131515.6209,18.91909067,1.59E-04,0.490415902,0.013579102,0.321926439,0.048484757,0.120004705,2.165955242,-11.79762499,1.52E-04,0,0,0,0,-0.051072364,0.0762,45.60367312,1.56419978,3.141591912,2,14.99986264,1013.247521,340.3888168,0.001,0.129471
0.333556651,0.021624138,0.495018922,7.644346308,0.495145477,7.645609958,-6.09E-04,2.92E-10,6.09E-04,3.141592175,0.011194204,0.139000598,0.372075543,-2.756281212,9.787154638,1.333487116,0,-0.039847236,-2.24E-08,1.0890093,0.09933531,0.08622821,2.50E-04,0.14188385,0.558743856,-5.470603758,0.006021014,131623.7971,18.98381948,1.66E-04,0.490350186,0.014174446,0.321860716,0.048484757,0.120004713,2.164273504,-11.78848016,-4.83E-04,0,0,0,0,-0.051302621,0.0762,45.60367312,1.564159994,3.141591913,2,14.99985944,1013.247464,340.3888148,0.001,0.1297074
0.334556651,0.022122979,0.50266344,7.704126151,0.502791192,7.705400211,-6.21E-04,2.98E-10,6.21E-04,3.141592174,0.011333564,0.140116612,0.372075543,-2.756281212,9.787154636,1.329894116,0,-0.039969482,-2.33E-08,1.088987166,0.099313176,0.086275607,2.50E-04,0.1419142,0.558799056,-5.470929871,0.006026081,131734.5577,19.04854829,1.74E-04,0.490282977,0.014789589,0.321793499,0.048484757,0.120004721,2.162556336,-11.77923169,3.09E-04,0,0,0,0,-0.051531116,0.0762,45.60367312,1.564120085,3.141591914,2,14.9998562,1013.247405,340.3888129,0.001,0.1299485
0.335556651,0.022629495,0.510367737,7.763908095,0.5104967,7.7651927,-6.32E-04,3.04E-10,6.32E-04,3.141592172,0.011474043,0.141240071,0.372075543,-2.756281212,9.787154635,1.32627905,0,-0.040091773,-2.56E-08,1.088965032,0.099291042,0.086327921,2.50E-04,0.141945291,0.558860247,-5.471324878,0.006031268,131847.9388,19.11327711,1.82E-04,0.490214258,0.015424933,0.321724772,0.048484757,0.120004729,2.1608034,-11.77046063,6.43E-06,0,0,0,0,-0.051757793,0.0762,45.60367312,1.564080055,3.141591915,2,14.99985291,1013.247346,340.3888109,0.001,0.1301931
0.336556651,0.023143745,0.518131817,7.823692132,0.518262002,7.824987418,-6.44E-04,3.10E-10,6.44E-04,3.141592171,0.011615647,0.142371005,0.372075543,-2.756281212,9.787154633,1.322642144,0,-0.040214108,-2.76E-08,1.088942898,0.099268908,0.086385178,2.50E-04,0.141977133,0.558927428,-5.471788656,0.006036576,131963.9762,19.17800592,1.90E-04,0.490144013,0.016080877,0.321654519,0.048484757,0.120004737,2.159014367,-11.76136165,4.87E-04,0,0,0,0,-0.051982598,0.0762,45.60367312,1.564039902,3.141591916,2,14.99984957,1013.247286,340.3888088,0.001,0.1304324
0.337556651,0.023665788,0.525955681,7.883478256,0.526087101,7.884784358,-6.55E-04,3.17E-10,6.55E-04,3.14159217,0.011758385,0.143509446,0.372075543,-2.756281212,9.787154632,1.318983628,0,-0.040336482,-2.84E-08,1.088920764,0.099246774,0.086447409,2.50E-04,0.142009735,0.559000601,-5.47232108,0.006042008,132082.7062,19.24273474,1.98E-04,0.490072226,0.01675782,0.321582723,0.048484757,0.120004746,2.157188912,-11.75261542,1.29E-04,0,0,0,0,-0.052205464,0.0762,45.60367312,1.563999626,3.141591916,2,14.99984617,1013.247224,340.3888068,0.001,0.1306717
0.338556651,0.024195686,0.533839332,7.943266459,0.533972,7.944583515,-6.67E-04,3.23E-10,6.67E-04,3.141592169,0.011902264,0.144655423,0.372075543,-2.756281212,9.78715463,1.315303734,0,-0.04045889,-2.80E-08,1.088898631,0.099224641,0.086514645,2.50E-04,0.142043107,0.559079765,-5.472922025,0.006047564,132204.1648,19.30746355,2.07E-04,0.489998881,0.017456159,0.321509369,0.048484757,0.120004754,2.155326719,-11.7435031,-3.58E-04,0,0,0,0,-0.052426331,0.0762,45.60367312,1.563959229,3.141591916,2,14.99984273,1013.247162,340.3888047,0.001,0.1309402
0.339556651,0.024733497,0.541782772,8.003056734,0.541916699,8.004384882,-6.79E-04,3.30E-10,6.79E-04,3.141592168,0.012047292,0.145808967,0.372075543,-2.756281212,9.787154628,1.311602701,0,-0.040581331,-2.94E-08,1.088876497,0.099202507,0.086586921,2.50E-04,0.142077259,0.559164921,-5.473591365,0.006053247,132328.3881,19.37219236,2.16E-04,0.489923961,0.018176288,0.32143444,0.048484757,0.120004763,2.153427478,-11.73472782,-1.70E-04,0,0,0,0,-0.052645143,0.0762,45.60367312,1.563918709,3.141591916,2,14.99983923,1013.247099,340.3888026,0.001,0.1311834
0.340556651,0.025279281,0.549786002,8.062849073,0.549921202,8.064188452,-6.91E-04,3.36E-10,6.91E-04,3.141592167,0.012193476,0.146970106,0.372075543,-2.756281212,9.787154627,1.307880771,0,-0.040703806,-2.75E-08,1.088854363,0.099180373,0.086664273,2.50E-04,0.142112201,0.559256069,-5.474328977,0.006059058,132455.4124,19.43692118,2.25E-04,0.489847452,0.0189186,0.321357922,0.048484757,0.120004773,2.151490887,-11.72515796,-2.85E-04,0,0,0,0,-0.05286185,0.0762,45.60367312,1.563878066,3.141591916,2,14.99983568,1013.247035,340.3888004,0.001,0.131445
0.341556651,0.025833099,0.557849025,8.122643468,0.557985511,8.123994217,-7.03E-04,3.43E-10,7.03E-04,3.141592166,0.012340823,0.148138872,0.372075543,-2.756281212,9.787154625,1.304138188,0,-0.04082631,-2.71E-08,1.088832229,0.099158239,0.08674674,2.50E-04,0.142147942,0.559353209,-5.475134737,0.006064998,132585.2737,19.50164999,2.34E-04,0.489769339,0.019683484,0.321279799,0.048484757,0.120004782,2.149516652,-11.71545716,-2.82E-04,0,0,0,0,-0.05307639,0.0762,45.60367312,1.563837301,3.141591917,2,14.99983208,1013.24697,340.3887982,0.001,0.1317048
0.342556651,0.026395009,0.565971843,8.182439913,0.566109628,8.183802172,-7.16E-04,3.50E-10,7.16E-04,3.141592165,0.012489342,0.149315295,0.372075543,-2.756281212,9.787154623,1.300375201,0,-0.040948838,-2.59E-08,1.088810095,0.099136105,0.086834364,2.50E-04,0.142184494,0.559456343,-5.476008519,0.00607107,132718.0083,19.5663788,2.44E-04,0.489689605,0.020471324,0.321200056,0.048484757,0.120004792,2.147504487,-11.70631572,-1.59E-04,0,0,0,0,-0.0532887,0.0762,45.60367312,1.563796413,3.141591917,2,14.99982843,1013.246904,340.388796,0.001,0.1319478
0.343556651,0.026965072,0.574154458,8.242238399,0.574293554,8.243612308,-7.28E-04,3.57E-10,7.28E-04,3.141592164,0.01263904,0.150499404,0.372075543,-2.756281212,9.787154622,1.296592064,0,-0.041071387,-2.51E-08,1.088787962,0.099113971,0.086927188,2.50E-04,0.142221865,0.55956547,-5.476950201,0.006077276,132853.6525,19.63110762,2.54E-04,0.489608237,0.021282505,0.321118678,0.048484757,0.120004801,2.145454113,-11.69674841,3.35E-05,0,0,0,0,-0.053498716,0.0762,45.60367312,1.563755403,3.141591918,2,14.99982473,1013.246837,340.3887938,0.001,0.1321843
0.344556651,0.027543348,0.582396871,8.302038918,0.582537293,8.30342462,-7.41E-04,3.64E-10,7.41E-04,3.141592163,0.012789924,0.15169123,0.372075543,-2.756281212,9.78715462,1.292789034,0,-0.041193956,-2.55E-08,1.088765828,0.099091838,0.087025258,2.50E-04,0.142260064,0.55968059,-5.477959659,0.006083616,132992.2423,19.69583643,2.65E-04,0.489525219,0.022117403,0.32103565,0.048484757,0.120004811,2.14336526,-11.68767347,2.01E-04,0,0,0,0,-0.053706393,0.0762,45.60367312,1.563714271,3.141591919,2,14.99982097,1013.24677,340.3887915,0.001,0.1324242
0.345556651,0.028129896,0.590699086,8.361841462,0.590840846,8.3632391,-7.54E-04,3.71E-10,7.54E-04,3.141592162,0.012942003,0.152890802,0.372075543,-2.756281212,9.787154618,1.28896637,0,-0.04131654,-2.79E-08,1.088743694,0.099069704,0.087128624,2.49E-04,0.142299103,0.559801705,-5.479036769,0.006090092,133133.8141,19.76056524,2.76E-04,0.489440538,0.022976391,0.320950959,0.048484757,0.120004822,2.141237667,-11.67773761,-4.77E-04,0,0,0,0,-0.05391166,0.0762,45.60367312,1.563673015,3.141591919,2,14.99981716,1013.246701,340.3887892,0.001,0.1326721
0.346556651,0.028724776,0.599061103,8.421646024,0.599204216,8.42305574,-7.67E-04,3.78E-10,7.67E-04,3.141592161,0.013095285,0.15409815,0.372075543,-2.756281212,9.787154616,1.285124338,0,-0.041439137,-2.57E-08,1.08872156,0.09904757,0.087237336,2.49E-04,0.142338991,0.559928814,-5.480181408,0.006096706,133278.4039,19.82529406,2.87E-04,0.489354179,0.02385984,0.320864589,0.048484757,0.120004832,2.139071082,-11.66810192,4.55E-05,0,0,0,0,-0.054114462,0.0762,45.60367312,1.563631638,3.14159192,2,14.99981329,1013.246631,340.3887869,0.001,0.1329155
0.347556651,0.029328048,0.607482926,8.481452596,0.607627404,8.482874534,-7.80E-04,3.85E-10,7.80E-04,3.14159216,0.013249776,0.155313304,0.372075543,-2.756281212,9.787154614,1.281263206,0,-0.041561746,-2.79E-08,1.088699426,0.099025436,0.087351447,2.49E-04,0.142379737,0.560061918,-5.481393454,0.006103461,133426.0478,19.89002287,2.99E-04,0.489266128,0.024768111,0.320776527,0.048484757,0.120004843,2.136865261,-11.65865349,-2.74E-04,0,0,0,0,-0.054314752,0.0762,45.60367312,1.563590137,3.14159192,2,14.99980937,1013.24656,340.3887845,0.001,0.1331905
0.348556651,0.029939772,0.615964555,8.541261168,0.616110413,8.542695473,-7.94E-04,3.93E-10,7.94E-04,3.141592159,0.013405485,0.156536294,0.372075543,-2.756281212,9.787154612,1.277383244,0,-0.041684365,-2.82E-08,1.088677293,0.099003302,0.087471012,2.49E-04,0.142421351,0.560201017,-5.482672785,0.006110356,133576.7821,19.95475168,3.11E-04,0.489176372,0.025701562,0.320686761,0.048484757,0.120004854,2.134619971,-11.64885758,3.74E-04,0,0,0,0,-0.054512469,0.0762,45.60367312,1.563548514,3.141591921,2,14.99980539,1013.246489,340.3887821,0.001,0.1334284
0.349556651,0.030560007,0.624505994,8.601071733,0.624653244,8.602518551,-8.07E-04,4.00E-10,8.07E-04,3.141592158,0.01356242,0.15776715,0.372075543,-2.756281212,9.78715461,1.273484729,0,-0.041806986,-2.73E-08,1.088655159,0.098981169,0.087596091,2.49E-04,0.142463842,0.560346111,-5.484019279,0.006117395,133730.6428,20.0194805,3.23E-04,0.489084897,0.026660545,0.320595275,0.048484757,0.120004865,2.132334987,-11.63921522,1.78E-04,0,0,0,0,-0.054707547,0.0762,45.60367312,1.563506768,3.141591921,2,14.99980136,1013.246416,340.3887796,0.001,0.1336722
0.350556651,0.031188813,0.633107243,8.660884282,0.633255901,8.662343761,-8.21E-04,4.08E-10,8.21E-04,3.141592157,0.013720588,0.159005902,0.372075543,-2.756281212,9.787154609,1.269567939,0,-0.041929612,-2.67E-08,1.088633025,0.098959035,0.087726744,2.49E-04,0.142507221,0.560497202,-5.485432815,0.006124578,133887.6658,20.08420931,3.36E-04,0.488991692,0.027645404,0.320502058,0.048484757,0.120004876,2.130010094,-11.62904103,-2.28E-04,0,0,0,0,-0.054899945,0.0762,45.60367312,1.5634649,3.141591922,2,14.99979727,1013.246342,340.3887771,0.001,0.13393
0.351556651,0.031826251,0.641768306,8.720698808,0.641918385,8.722171094,-8.34E-04,4.15E-10,8.34E-04,3.141592156,0.013879998,0.160252578,0.372075543,-2.756281212,9.787154607,1.265633157,0,-0.042052238,-2.69E-08,1.088610891,0.098936901,0.087863033,2.49E-04,0.142551497,0.560654288,-5.486913272,0.006131907,134047.8871,20.14893812,3.49E-04,0.488896742,0.028656477,0.320407096,0.048484757,0.120004888,2.127645089,-11.6190262,1.03E-05,0,0,0,0,-0.055089596,0.0762,45.60367312,1.563422909,3.141591922,2,14.99979313,1013.246267,340.3887746,0.001,0.1341663
0.352556651,0.03247238,0.650489183,8.783797765,0.650640698,8.785282899,-8.48E-04,4.23E-10,8.48E-04,3.141592155,0.014040657,0.161531551,0.372075543,-2.756281212,9.787154605,1.261680669,0,-0.042174858,-2.94E-08,1.088588757,0.098914767,0.088005023,2.49E-04,0.142596679,0.560817372,-5.48846053,0.006139385,134211.3426,20.21724029,3.62E-04,0.488800036,0.029694094,0.320310378,0.048484757,0.1200049,2.125239776,-11.6088013,-8.51E-05,0,0,0,0,-0.055276442,0.0762,45.60367312,1.563380796,3.141591923,2,14.99978893,1013.246192,340.3887721,0.001,0.1344091
0.353556651,0.033127261,0.659273168,8.862757898,0.659426132,8.864255528,-8.63E-04,4.31E-10,8.63E-04,3.141592154,0.014202598,0.162937121,0.372075543,-2.756281212,9.787154603,1.257709267,0,-0.04229753,-3.05E-08,1.088564481,0.098890491,0.087902153,2.49E-04,0.142642796,0.560692125,-5.486211676,0.006147015,134378.1331,20.30276665,3.76E-04,0.488701523,0.030758984,0.320211853,0.048484757,0.120004912,2.12279305,-11.5902589,4.72E-04,0,0,0,0,-0.055460532,0.0762,45.60367312,1.563338559,3.141591923,2,14.99978467,1013.246115,340.3887695,0.001,0.1346456
0.354556651,0.033790966,0.668136139,8.943832703,0.668290566,8.945342943,-8.77E-04,4.39E-10,8.77E-04,3.141592153,0.014365948,0.164368291,0.372075543,-2.756281212,9.787154601,1.253712057,0,-0.042420626,-3.16E-08,1.088538498,0.098864508,0.08761909,2.49E-04,0.142689947,0.560352876,-5.481140797,0.006154814,134548.6149,20.39055976,3.91E-04,0.488601003,0.031853474,0.320111321,0.048484757,0.120004925,2.120300221,-11.56624,2.25E-04,0,0,0,0,-0.05564253,0.0762,45.60367312,1.5632962,3.141591923,2,14.99978036,1013.246037,340.3887669,0.001,0.1348876
0.355556651,0.034463574,0.677080184,9.024910838,0.677236088,9.02643387,-8.91E-04,4.47E-10,8.91E-04,3.141592152,0.014530733,0.165809424,0.372075543,-2.756281212,9.787154598,1.249688458,0,-0.04254416,-3.25E-08,1.088512515,0.098838525,0.087358886,2.49E-04,0.142738158,0.560038149,-5.476377834,0.006162786,134722.8798,20.47835286,4.05E-04,0.488498433,0.032978268,0.320008738,0.048484757,0.120004937,2.117760375,-11.5421898,-1.43E-04,0,0,0,0,-0.055822378,0.0762,45.60367312,1.563253718,3.141591922,2,14.99977599,1013.245958,340.3887642,0.001,0.1351367
0.356556651,0.035145166,0.686105309,9.105992292,0.686262702,9.1075283,-9.06E-04,4.55E-10,9.06E-04,3.141592151,0.014696961,0.167260569,0.372075543,-2.756281212,9.787154596,1.245638848,0,-0.042668113,-3.27E-08,1.088486532,0.098812542,0.087121053,2.49E-04,0.142787444,0.559747948,-5.471922628,0.006170933,134900.9793,20.56614596,4.21E-04,0.488393794,0.034133808,0.319904086,0.048484757,0.12000495,2.11517319,-11.51764169,1.95E-04,0,0,0,0,-0.055999967,0.0762,45.60367312,1.563211112,3.141591922,2,14.99977156,1013.245878,340.3887616,0.001,0.1353982
0.357556651,0.035835825,0.695211516,9.187077054,0.695370412,9.188626221,-9.21E-04,4.63E-10,9.21E-04,3.14159215,0.014864645,0.168721775,0.372075543,-2.756281212,9.787154594,1.24156361,0,-0.042792468,-3.29E-08,1.088460549,0.098786559,0.086905144,2.49E-04,0.142837817,0.559482274,-5.467775024,0.006179258,135082.9647,20.65393907,4.36E-04,0.488287067,0.035320526,0.319797346,0.048484757,0.120004964,2.112538358,-11.49490137,3.41E-04,0,0,0,0,-0.05617519,0.0762,45.60367312,1.563168382,3.141591922,2,14.99976707,1013.245797,340.3887588,0.001,0.1356428
0.358556651,0.03653563,0.704398808,9.268165111,0.704559221,9.269727624,-9.36E-04,4.72E-10,9.36E-04,3.141592149,0.015033793,0.17019309,0.372075543,-2.756281212,9.787154592,1.237463134,0,-0.042917203,-3.28E-08,1.088434566,0.098760576,0.08671075,2.49E-04,0.142889291,0.559241128,-5.463934866,0.006187764,135268.8873,20.74173217,4.53E-04,0.488178235,0.036538848,0.3196885,0.048484757,0.120004977,2.109855583,-11.47212114,-1.36E-04,0,0,0,0,-0.056347933,0.0762,45.60367312,1.563125527,3.141591922,2,14.99976252,1013.245715,340.3887561,0.001,0.1359005
0.359556651,0.037244663,0.713667189,9.349256453,0.713829133,9.350832497,-9.51E-04,4.80E-10,9.51E-04,3.141592148,0.015204415,0.171674562,0.372075543,-2.756281212,9.78715459,1.233337813,0,-0.043042303,-3.46E-08,1.088408583,0.098734593,0.086537499,2.49E-04,0.14294188,0.559024513,-5.460401997,0.006196451,135458.7985,20.82952527,4.70E-04,0.488067279,0.037789186,0.31957753,0.048484757,0.120004991,2.107124586,-11.44887794,2.33E-04,0,0,0,0,-0.056518095,0.0762,45.60367312,1.563082547,3.141591922,2,14.99975791,1013.245632,340.3887533,0.001,0.1361538
0.360556651,0.037963005,0.723016662,9.430351067,0.723180152,9.431940829,-9.66E-04,4.89E-10,9.66E-04,3.141592147,0.015376522,0.173166241,0.372075543,-2.756281212,9.787154588,1.229188048,0,-0.043167749,-3.28E-08,1.0883826,0.09870861,0.086385062,2.49E-04,0.142995598,0.558832429,-5.457176264,0.006205324,135652.7495,20.91731838,4.87E-04,0.487954184,0.039071941,0.31946442,0.048484757,0.120005006,2.104345102,-11.42747011,-3.77E-05,0,0,0,0,-0.05668557,0.0762,45.60367312,1.563039442,3.141591921,2,14.99975324,1013.245548,340.3887505,0.001,0.1364094
0.361556651,0.038690737,0.732447231,9.511448942,0.73261228,9.513052609,-9.82E-04,4.98E-10,9.82E-04,3.141592147,0.015550125,0.174668174,0.372075543,-2.756281212,9.787154585,1.225014243,0,-0.043293523,-3.43E-08,1.088356618,0.098682627,0.086253144,2.49E-04,0.143050457,0.55866488,-5.454257511,0.006214383,135850.7916,21.00511148,5.05E-04,0.487838931,0.040387506,0.319349153,0.048484757,0.12000502,2.101516878,-11.40489768,1.27E-04,0,0,0,0,-0.05685025,0.0762,45.60367312,1.562996212,3.141591921,2,14.99974851,1013.245462,340.3887476,0.001,0.1366544
0.362556651,0.03942794,0.741958898,9.592550065,0.742125521,9.594167826,-9.97E-04,5.06E-10,9.97E-04,3.141592146,0.015725232,0.176180408,0.372075543,-2.756281212,9.787154583,1.22081681,0,-0.043419608,-3.53E-08,1.088330635,0.098656644,0.086141495,2.49E-04,0.143106472,0.558521866,-5.451645586,0.006223633,136052.9759,21.09290458,5.23E-04,0.487721505,0.041736257,0.319231712,0.048484757,0.120005035,2.098639681,-11.38424108,2.12E-04,0,0,0,0,-0.057012031,0.0762,45.60367312,1.562952855,3.141591921,2,14.99974372,1013.245376,340.3887447,0.001,0.1369173
0.363556651,0.040174695,0.751551667,9.673654424,0.751719879,9.675286469,-0.001012966,5.15E-10,0.001012966,3.141592145,0.015901856,0.177702993,0.372075543,-2.756281212,9.787154581,1.216596165,0,-0.043545985,-3.90E-08,1.088304652,0.098630662,0.086049898,2.49E-04,0.143163656,0.558403389,-5.449340336,0.006233074,136259.3535,21.18069769,5.42E-04,0.48760189,0.043118559,0.319112082,0.048484757,0.120005051,2.095713291,-11.36290295,4.77E-04,0,0,0,0,-0.057170811,0.0762,45.60367312,1.562909372,3.14159192,2,14.99973886,1013.245288,340.3887418,0.001,0.1373105
0.364556651,0.040931084,0.76122554,9.754762007,0.761395357,9.756408527,-0.001028956,5.24E-10,0.001028956,3.141592144,0.016080005,0.179235974,0.372075543,-2.756281212,9.787154579,1.212352728,0,-0.043672642,-4.02E-08,1.088278669,0.098604679,0.085978181,2.49E-04,0.143222021,0.558309452,-5.447341609,0.006242709,136469.9754,21.26849079,5.62E-04,0.487480071,0.044534766,0.318990248,0.048484757,0.120005066,2.092737504,-11.34292817,2.84E-04,0,0,0,0,-0.057326499,0.0762,45.60367312,1.562865763,3.141591919,2,14.99973395,1013.245199,340.3887388,0.001,0.1376637
0.365556651,0.041697187,0.770980522,9.835872801,0.771151959,9.837533987,-0.001045126,5.34E-10,0.001045126,3.141592143,0.016259691,0.180779399,0.372075543,-2.756281212,9.787154576,1.208086927,0,-0.043799557,-4.09E-08,1.088252686,0.098578696,0.085926206,2.49E-04,0.143281582,0.558240055,-5.445649255,0.00625254,136684.8925,21.35628389,5.82E-04,0.487356034,0.045985213,0.318866194,0.048484757,0.120005082,2.089712133,-11.32236671,7.17E-05,0,0,0,0,-0.057478983,0.0762,45.60367312,1.562822027,3.141591918,2,14.99972897,1013.24511,340.3887358,0.001,0.1380599
